L,U,V,t,β,δ,uS,wd,QuS,Qwd,Converged,I,f,g,g0,ΔT,μ
256,10.0,0.8,1.0,100.0,0.0,0.40174974486106674,0.14725046459197716,0.03395779381243358,0.982814958210676,true,40,-1.4952322257413746,0.2,0.2,3.199808211,0.0
256,10.0,1.2,1.0,100.0,0.0,0.3945418530344425,0.2115392253022655,0.08269510514535838,0.9253959382476973,true,42,-1.4450747937597432,0.2,0.2,3.339682447,0.0
256,10.0,1.6,1.0,100.0,0.0,0.3843306763567075,0.2569830495182724,0.15840712647385846,0.8661492202142185,true,41,-1.4066542241876059,0.2,0.2,3.263551713,0.0
256,10.0,2.0,1.0,100.0,0.0,0.37208263385607526,0.289940770197854,0.24483371970396295,0.9072432533526742,true,39,-1.3795733464225617,0.2,0.2,2.737969327,0.0
256,10.0,2.4,1.0,100.0,0.0,0.35854430759072053,0.3144035862990884,0.33839543548352946,0.9800204654113465,true,37,-1.3628887839781945,0.2,0.2,2.951560115,0.0
256,10.0,2.8,1.0,100.0,0.0,0.344287234619292,0.3328813023937235,0.3756360113444934,0.913292432317192,true,36,-1.3555243681945046,0.2,0.2,2.608860003,0.0
256,10.0,3.2,1.0,100.0,0.0,0.3297766703044693,0.3470031796316084,0.3951239061120715,0.8822053938269958,true,35,-1.3564158036494083,0.2,0.2,2.767894482,0.0
256,10.0,3.6,1.0,100.0,0.0,0.31535929697186005,0.35790761954197153,0.40245482935152843,0.8892220431270248,true,34,-1.3645657952393448,0.2,0.2,2.509867348,0.0
256,10.0,4.0,1.0,100.0,0.0,0.3012892257885414,0.36640424801704463,0.40343119768304625,0.9357273594596816,true,33,-1.3790659857029341,0.2,0.2,2.372714717,0.0
256,0.0,0.0,1.0,100.0,0.05,0.40322288683389584,0.0,0.938429381098338,0.3094850098213456,true,30,-1.712184620639624,0.2,0.2,102.299626544,0.1802594108271901
256,0.0,0.4,1.0,100.0,0.05,0.40319302573069216,0.017310510515812786,0.00327857408499721,0.9970270592755056,true,97,-1.6393514848458393,0.2,0.2,362.95786755,0.16608340552716844
256,0.0,0.8,1.0,100.0,0.05,0.4000847729063033,0.13284546352857085,0.007446397044752473,0.9149574526136073,true,42,-1.5841849723457453,0.2,0.2,164.135436386,0.17776747465899262
256,0.0,1.2,1.0,100.0,0.05,0.3926429086827966,0.20372194051082362,0.09435964481641079,0.9451224980966955,true,43,-1.5421665103065443,0.2,0.2,168.478955562,0.19416190889138663
256,0.0,1.6,1.0,100.0,0.05,0.38221413208901167,0.25159413750709847,0.1778374341427913,0.9517930876539182,true,41,-1.5092058775692683,0.2,0.2,161.049192102,0.20510351419300027
256,0.0,2.0,1.0,100.0,0.05,0.369784082588722,0.28575038930305907,0.26450133154010125,0.9638938249478812,true,39,-1.4856346171433659,0.2,0.2,152.308058792,0.2121267964910617
256,0.0,2.4,1.0,100.0,0.05,0.3560937364534075,0.31091692461187176,0.30795615557011047,0.8497763638700695,true,38,-1.4712089007597697,0.2,0.2,150.82220334,0.21664006252567317
256,0.0,2.8,1.0,100.0,0.05,0.341742900872418,0.32981830946169066,0.3923898316395835,0.9400805913298838,true,36,-1.4652752402393159,0.2,0.2,150.705903741,0.21949900888390522
256,0.0,3.2,1.0,100.0,0.05,0.3271610351488357,0.3442448937392649,0.4095545068313333,0.9006358564738193,true,35,-1.467131646963421,0.2,0.2,139.087343165,0.22142028091409066
256,0.0,3.6,1.0,100.0,0.05,0.31269969979094225,0.35537494369280276,0.4152315629022407,0.9024575685242509,true,34,-1.4759537485661587,0.2,0.2,135.913202035,0.22275714906875138
256,0.0,4.0,1.0,100.0,0.05,0.29860833540369747,0.3640472318066176,0.4152057164170664,0.9455448083002249,true,33,-1.4909946555071416,0.2,0.2,130.280389278,0.2238290684409438
256,5.0,0.0,1.0,100.0,0.05,0.40322288683389584,0.0,0.938429381098338,0.3094850098213456,true,30,-1.712184620639624,0.2,0.2,113.86618988,0.1802594108271901
256,5.0,0.4,1.0,100.0,0.05,0.40319302573069216,0.017310510515812786,0.00327857408499721,0.9970270592755056,true,97,-1.6393514848458393,0.2,0.2,381.832775724,0.16608340552716844
256,5.0,0.8,1.0,100.0,0.05,0.4000847729063033,0.13284546352857085,0.007446397044752473,0.9149574526136073,true,42,-1.5841849723457453,0.2,0.2,163.186327873,0.17776747465899262
256,5.0,1.2,1.0,100.0,0.05,0.3926429086827966,0.20372194051082362,0.09435964481641079,0.9451224980966955,true,43,-1.5421665103065443,0.2,0.2,167.233487258,0.19416190889138663
256,5.0,1.6,1.0,100.0,0.05,0.38221413208901167,0.25159413750709847,0.1778374341427913,0.9517930876539182,true,41,-1.5092058775692683,0.2,0.2,158.614748259,0.20510351419300027
256,5.0,2.0,1.0,100.0,0.05,0.369784082588722,0.28575038930305907,0.26450133154010125,0.9638938249478812,true,39,-1.4856346171433659,0.2,0.2,151.483467557,0.2121267964910617
256,5.0,2.4,1.0,100.0,0.05,0.3560937364534075,0.31091692461187176,0.30795615557011047,0.8497763638700695,true,38,-1.4712089007597697,0.2,0.2,151.879549706,0.21664006252567317
