L,U,V,t,β,δ,uS,QuS,Converged,I,f,g,g0,ΔT,μ
128,4.0,2.0,1.0,1.0,0.2,0.23790553179248758,0.9327138859172579,true,48,-1.3880650218617523,0.1,0.1,12.694087046,1.224889535346131
128,4.0,2.2,1.0,1.0,0.2,0.23439382068747022,0.9305466919167782,true,47,-1.391621991937908,0.1,0.1,14.153425844,1.2085705823447703
128,4.0,2.4,1.0,1.0,0.2,0.2308892900442145,0.9276793632788105,true,46,-1.3948977719111106,0.1,0.1,12.934096168,1.1929978634658713
128,4.0,2.6,1.0,1.0,0.2,0.22739884678090527,0.9245144310358056,true,45,-1.397897188264733,0.1,0.1,15.49145052,1.17815253020937
128,4.0,2.8,1.0,1.0,0.2,0.22392898476357564,0.9214609219923564,true,44,-1.4006266893034465,0.1,0.1,13.47953976,1.1640135948633958
128,4.0,3.0,1.0,1.0,0.2,0.2204857358731519,0.9189301584864307,true,43,-1.4030941285331182,0.1,0.1,15.716734979,1.1505583161482804
128,4.0,3.2,1.0,1.0,0.2,0.21707463551255166,0.9173335998980958,true,42,-1.40530854120879,0.1,0.1,12.292421646,1.1377625794128419
128,4.0,3.4,1.0,1.0,0.2,0.21370070194920726,0.9170828308951995,true,41,-1.4072799220719818,0.1,0.1,12.04112049,1.1256012613896917
128,4.0,3.6,1.0,1.0,0.2,0.21036842842002318,0.9185917315392422,true,40,-1.4090190110756713,0.1,0.1,11.812793541,1.1140485716480208
128,4.0,3.8,1.0,1.0,0.2,0.20708178660064602,0.922280829329325,true,39,-1.4105370925198282,0.1,0.1,12.564461597,1.1030783650624996
128,4.0,4.0,1.0,1.0,0.2,0.20384423985543668,0.9285838349792352,true,38,-1.4118458116222263,0.1,0.1,12.435915149,1.092664421695543
128,4.0,4.2,1.0,1.0,0.2,0.2006587646249438,0.9379564020786657,true,37,-1.4129570112325118,0.1,0.1,12.299290363,1.082780692359339
128,4.0,4.4,1.0,1.0,0.2,0.1975278783539834,0.9508872245327371,true,36,-1.413882590236733,0.1,0.1,10.929056534,1.07340150971832
128,4.0,4.6,1.0,1.0,0.2,0.19445367249328185,0.9679116942101218,true,35,-1.414634384240932,0.1,0.1,10.602462568,1.0645017660846312
128,4.0,4.8,1.0,1.0,0.2,0.19143784929929816,0.989628485551286,true,34,-1.4152240683877542,0.1,0.1,9.671612945,1.0560570600521488
128,4.0,5.0,1.0,1.0,0.2,0.18844926883827318,0.8500625494972658,true,34,-1.4156272740759488,0.1,0.1,10.723480028,1.0479571511823627
