L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ,Layer
256,2.0,2.8,1.0,100.0,0.0,0.3442396709848444,-0.00015953175030511413,0.0016874833157238794,0.33292875128772426,-4.093947403305265e-15,0.003454562466531641,0.09054213790160971,0.9577503654714918,0.00445589138697855,2.5686121466299894e-11,true,86,-1.3555305960973438,0.2,0.2,4.718460948,0.0,1
256,2.0,3.2,1.0,100.0,0.0,0.3297235226705606,-0.00044384797800825493,0.004703103616652082,0.34701352150420567,-1.3877787807814457e-17,0.009290822624574702,0.09281818004175704,0.9836064101376129,0.008203566779330096,4.1631065390221614e-14,true,151,-1.3564799474960816,0.2,0.2,8.316753415,0.0,1
256,2.0,3.6,1.0,100.0,0.0,0.3095148663142705,-0.0072372054292807325,0.07849718717885865,0.35341829764076127,6.938893903907228e-18,0.14522541855266358,0.09026966607669079,0.9963342899517724,0.12118442037722943,3.2537079549254204e-15,true,116,-1.387016542074444,0.2,0.2,6.376529275,0.0,1
256,2.0,4.0,1.0,100.0,0.0,0.2812731971103971,-0.012973807379542845,0.14695689233383596,0.3502595113070112,-5.9006534186556436e-8,0.30155028630418634,0.08184035663380551,0.9879794859481428,0.11853267803563217,0.000465794571306746,true,42,-1.4714609258011406,0.2,0.2,2.312000847,0.0,1
256,2.4,0.0,1.0,100.0,0.0,0.4052540592967757,0.0,-6.726232628759122e-43,-1.4349296274686127e-42,-1.8561980617693536e-26,0.9529322414905117,0.3094850098213457,0.3094850098213456,0.3094850098213456,4.799926094155445e-23,true,30,-1.6212674825229374,0.2,0.2,1.658635056,0.0,1
256,2.4,0.4,1.0,100.0,0.0,0.40499232128982765,-3.885878972861856e-6,2.5762381665056793e-5,0.05750290079462418,-3.811187476721045e-14,0.9618748095385765,0.016299856801517874,0.5330321403014568,0.7941041218782058,1.0979440911660772e-10,true,30,-1.5557526221626008,0.2,0.2,1.650414872,0.0,1
256,2.4,0.8,1.0,100.0,0.0,0.40174877546100907,-4.29235414461937e-7,9.235643392311232e-6,0.147264328727313,-1.3609946503123638e-13,0.023112252377499587,0.0035414432316806573,0.07992639761871363,0.9550978651421405,4.821502080318128e-10,true,44,-1.495232230750728,0.2,0.2,2.422995493,0.0,1
256,2.4,1.2,1.0,100.0,0.0,0.3945441563708109,-3.383500090298197e-6,5.068257088005224e-5,0.21152532042357344,-2.490242734243253e-11,0.10201258066622199,0.015941001897209553,0.2412457208787327,0.9764641101291383,1.0132493609712413e-7,true,43,-1.4450747890516333,0.2,0.2,2.371186902,0.0,1
256,2.4,1.6,1.0,100.0,0.0,0.38433688426296897,-2.1952693358293085e-5,0.0002734525735508869,0.2569617473965165,-5.927021026752577e-10,0.18250218869697576,0.0627719718530082,0.7854111447950106,0.9757725534601525,2.6759254361971906e-6,true,41,-1.406654265594295,0.2,0.2,2.265653681,0.0,1
256,2.4,2.0,1.0,100.0,0.0,0.37203942511431354,-4.5821703185941476e-5,0.0005181009833011476,0.2900335499572399,-1.1864804971839504e-10,0.0716119342403232,0.08122728824332359,0.9188726793352567,0.2181678962595024,5.819191817703285e-7,true,48,-1.3795736505190745,0.2,0.2,2.657190055,0.0,1
256,2.4,2.4,1.0,100.0,0.0,0.3584870354723748,-8.276695015151103e-5,0.000891561962856292,0.3144882050149047,-2.019849565382259e-12,0.004398264987881539,0.08784191300334265,0.9462541642455061,0.01663913108651549,1.0598377301362574e-8,true,61,-1.3628900450009458,0.2,0.2,3.359476313,0.0,1
256,2.4,2.8,1.0,100.0,0.0,0.3442396739425111,-0.0001594286780725318,0.001686393036726611,0.3329287550290798,-4.2327252813834093e-16,0.0034498941473559697,0.09048363426808242,0.957131485504659,0.0044504149965263196,2.417187844652655e-12,true,86,-1.3555305880540132,0.2,0.2,4.727442183,0.0,1
