L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ,Layer
128,0.0,6.4,1.0,100.0,0.0,0.17949687997399788,-0.01802488044877129,0.2606635308170764,0.33511816266848427,1.9081958235744878e-17,0.32588597463950597,0.05581026415860113,0.996504558267608,0.07634711687376505,0.13046846474672397,true,144,-1.6633082455053037,0.05,0.05,2.284227048,0.0,2
128,0.0,6.5,1.0,100.0,0.0,0.1768523840647068,-0.01798787416826418,0.26249118428244633,0.33473184232563724,1.734723475976807e-17,0.31912745696577316,0.05423035237242524,0.9750487019236642,0.041945294097400776,0.1373352260491858,true,143,-1.678167720613802,0.05,0.05,2.24785938,0.0,2
128,0.0,6.6,1.0,100.0,0.0,0.17428843066534094,-0.017945064146937362,0.26422015569547785,0.3343645176657838,1.0408340855860843e-17,0.32514851732040606,0.05472541484796006,0.9878716688859202,0.005516553651996325,0.1521719956223805,true,141,-1.6931870566059468,0.05,0.05,2.228647018,0.0,2
128,0.0,6.7,1.0,100.0,0.0,0.17179718055558893,-0.01789788961769724,0.26587435267257775,0.3340033844813016,2.0816681711721685e-17,0.3198394679713723,0.0534986730310813,0.9706402687794657,0.04304286047618344,0.16018104802353675,true,140,-1.7083592685527988,0.05,0.05,2.196819895,0.0,2
128,0.0,6.8,1.0,100.0,0.0,0.16937948793561125,-0.01784603249154612,0.2674424862287126,0.33365963022053335,2.0816681711721685e-17,0.327849688771531,0.05441522040901259,0.9892087658416315,0.0975596046263183,0.17748592578785374,true,138,-1.7236776695897473,0.05,0.05,2.178133873,0.0,2
128,0.0,6.9,1.0,100.0,0.0,0.16702838149788243,-0.017790719560820997,0.26894580855202543,0.33332136915306776,2.0816681711721685e-17,0.32393332369767824,0.05351928431387987,0.9761160402887992,0.1387611956142898,0.18682729030300374,true,137,-1.7391360555952842,0.05,0.05,2.16587784,0.0,2
128,0.0,7.0,1.0,100.0,0.0,0.16474296272126981,-0.017731962441921365,0.27038074108328636,0.33299389596810136,1.3877787807814457e-17,0.32065765070038443,0.05277547978066455,0.9649136177838358,0.18122149706645274,0.19666030558212527,true,136,-1.7547284996416876,0.05,0.05,2.156221506,0.0,2
128,0.0,7.1,1.0,100.0,0.0,0.1625220248832432,-0.017669833684208144,0.2717450183851696,0.33268153529536726,2.0816681711721685e-17,0.3314913423059229,0.054292620429191585,0.991961291415322,0.2469929599763221,0.21790615576965383,true,134,-1.7704494110508988,0.05,0.05,2.145400783,0.0,2
128,0.0,7.2,1.0,100.0,0.0,0.16035977440415533,-0.017605292816567267,0.27305625097362163,0.3323739206478578,2.0816681711721685e-17,0.32956548777979267,0.05386044851991151,0.9849406165307606,0.2939970945422532,0.22937490081016249,true,133,-1.7862935607800163,0.05,0.05,2.098847639,0.0,2
128,0.0,7.3,1.0,100.0,0.0,0.15825541999271847,-0.017538319517077683,0.2743110537710577,0.33207570932853825,1.9081958235744878e-17,0.3282401617188957,0.053567869491691344,0.979774587764215,0.3425843255554506,0.24144726401070055,true,132,-1.8022559466281522,0.05,0.05,2.066617885,0.0,2
