L,U,V,t,β,δ,m,uS,vx,vy,Qm,QuS,Qvx,Qvy,Converged,I,f,g,g0,ΔT,μ
128,1.0,2.6,1.0,100.0,0.0,0.19198458312776673,0.391279383532542,-0.0003455970988363046,-0.0003455970988363046,0.13691296213541593,0.02611502155502876,0.9566294614347665,0.9566294614347665,true,29,-1.203919247583575,0.5,0.5,0.467492692,0.0
128,1.0,2.7,1.0,100.0,0.0,0.2003388255174797,0.3895815357453609,-0.00034066653772637937,-0.0003406665377263797,0.008734529114595713,0.0015719603436714635,0.932274917197056,0.9322749171970569,true,41,-1.1886751599810321,0.5,0.5,0.483278754,0.0
128,1.0,2.8,1.0,100.0,0.0,0.20880249119367172,0.3877216319212369,-0.00035756373995749315,-0.0003575637399574915,0.0009861426133461748,8.833692544119032e-5,0.9680749639536956,0.9680749639536912,true,65,-1.173569422603929,0.5,0.5,1.573489693,0.0
128,1.0,2.9,1.0,100.0,0.0,NaN,0.38568145599923265,NaN,NaN,0.007737611517455445,8.12686521411976e-5,6.562649411719328,6.562649411719379,false,100,NaN,0.5,0.5,1.193623128,0.0
128,1.0,3.0,1.0,100.0,0.0,NaN,0.38333211229746167,NaN,NaN,0.021965562789272308,6.797668317126693e-5,92.54091351828738,92.54091351827704,false,100,NaN,0.5,0.5,1.195999772,0.0
128,1.0,3.1,1.0,100.0,0.0,NaN,0.38055073896011016,NaN,NaN,0.0008776562500090179,2.1687519780044795e-5,165.43691072186584,165.4369106374764,false,100,NaN,0.5,0.5,2.015249137,0.0
128,1.0,3.2,1.0,100.0,0.0,0.2175913564335108,0.37746043667846885,NaN,NaN,0.00013515728530810733,5.347164933056092e-6,217.07872972480314,217.078757313261,false,100,NaN,0.5,0.5,1.35156203,0.0
128,1.0,3.3,1.0,100.0,0.0,0.21547590169878228,0.3740911096591182,NaN,NaN,4.8184789713801024e-5,2.2554763612347983e-6,259.51269627330595,259.5140609332297,false,100,NaN,0.5,0.5,2.187584454,0.0
128,1.0,3.4,1.0,100.0,0.0,NaN,NaN,NaN,NaN,0.0033085336778038155,0.0005941789872343506,298.8940477106765,293.610314035358,false,100,NaN,0.5,0.5,1.42496352,0.0
128,1.0,3.5,1.0,100.0,0.0,NaN,NaN,NaN,NaN,19.414318655297635,3.320188077903685,543.3495679707175,100.32093588501215,false,100,NaN,0.5,0.5,1.071949784,0.0
128,1.0,3.6,1.0,100.0,0.0,NaN,NaN,NaN,NaN,14.11151360108076,0.11378711082332682,0.0959143372298754,701.3610989125491,false,100,NaN,0.5,0.5,1.86880475,0.0
128,1.0,3.7,1.0,100.0,0.0,NaN,NaN,NaN,NaN,12.13946320325357,0.10428506494741807,0.005638856249861738,747.8560803862948,false,100,NaN,0.5,0.5,1.229804846,0.0
128,1.0,3.8,1.0,100.0,0.0,NaN,NaN,1.2366063540381779e-11,NaN,5.320640669285781,0.03990271185361216,3.866623453164113e-8,795.9007808624403,false,100,NaN,0.5,0.5,1.054527436,0.0
128,1.0,3.9,1.0,100.0,0.0,NaN,NaN,NaN,1.8582508624998716e-14,3.97241946361232,0.025979468279979656,825.92119007379,5.854125685816679e-11,false,100,NaN,0.5,0.5,2.921941394,0.0
128,1.0,4.0,1.0,100.0,0.0,NaN,NaN,3.4017887459369684e-18,NaN,2.865410058622231,0.01565025259298025,1.362719973570524e-14,851.5523490866792,false,100,NaN,0.5,0.5,1.125903832,0.0
128,1.5,0.0,1.0,100.0,0.0,0.1254680288651434,0.40065840296757194,0.0,0.0,0.8762519041057848,0.06308988530501214,0.006103515625,0.006103515625,true,16,-1.626247127714711,0.5,0.5,0.167540634,0.0
128,1.5,0.1,1.0,100.0,0.0,0.1295160844542062,0.4002686879919357,-3.3064723892004666e-8,-3.306472389200468e-8,0.8533515974729067,0.07447097109958278,0.0010994073638431886,0.0010994073638431888,true,17,-1.610215039892445,0.5,0.5,0.185424695,0.0
128,1.5,0.2,1.0,100.0,0.0,0.13371525607790496,0.3998426438700072,-8.919444969609202e-9,-8.9194449696092e-9,0.8072011338696727,0.07888907007258528,0.00015670286532146608,0.00015670286532146606,true,18,-1.5942155492883956,0.5,0.5,0.195435859,0.0
128,1.5,0.3,1.0,100.0,0.0,0.1379234135973124,0.3993928186482505,-3.439873579061377e-9,-3.439873579061377e-9,0.9310035910706227,0.09670224024704854,4.243604974488001e-5,4.243604974488001e-5,true,18,-1.5782513837101813,0.5,0.5,0.538212845,0.0
128,1.5,0.4,1.0,100.0,0.0,0.14243155176740258,0.39888480255062536,-3.811292740530091e-10,-3.811292740530091e-10,0.8414354675637115,0.09441372914642532,3.706754600671033e-6,3.706754600671033e-6,true,19,-1.5623258533262954,0.5,0.5,0.562354664,0.0
128,1.5,0.5,1.0,100.0,0.0,0.14694711064247687,0.3983480745847338,-8.263310691259218e-11,-8.263310691259218e-11,0.9373019142567829,0.11118779218144415,6.739681358791426e-7,6.739681358791426e-7,true,19,-1.5464420769278704,0.5,0.5,0.961205144,0.0
128,1.5,0.6,1.0,100.0,0.0,0.15176290596992276,0.3977439931847796,-4.224989288893101e-12,-4.224989288893103e-12,0.815619077457308,0.1032863468748424,3.005315533859235e-8,3.0053155338592366e-8,true,20,-1.5306039160285798,0.5,0.5,0.260547469,0.0
128,1.5,0.7,1.0,100.0,0.0,0.15659270077924675,0.39710432551738406,-4.687246218370355e-13,-4.687246218370355e-13,0.8831435305317603,0.11812092745344671,2.983961733085602e-9,2.983961733085602e-9,true,20,-1.5148150884249263,0.5,0.5,0.311030412,0.0
128,1.5,0.8,1.0,100.0,0.0,0.1615762309496065,0.39640767078128814,-3.5127039615220157e-14,-3.512703961522017e-14,0.9459981181019761,0.13366482887089415,2.0395268685412865e-10,2.0395268685412873e-10,true,20,-1.4990799569230011,0.5,0.5,0.282006816,0.0
128,1.5,0.9,1.0,100.0,0.0,0.16685611535860645,0.3956277012119762,-3.1654958599586063e-16,-3.165495859958601e-16,0.7845386494043649,0.11783499169859546,1.7007579511726646e-12,1.7007579511726617e-12,true,21,-1.4834032277842286,0.5,0.5,0.263552342,0.0
128,1.5,1.0,1.0,100.0,0.0,0.17215512918836873,0.39480014765969085,-5.486067395013489e-18,-5.48606739501351e-18,0.8205824190616884,0.1302479744423879,2.756622898785995e-14,2.7566228987860055e-14,true,21,-1.467789654919038,0.5,0.5,0.24993837,0.0
128,1.5,1.1,1.0,100.0,0.0,0.1776074937770558,0.3939002600882281,-2.712783962180855e-20,-2.7127839621808585e-20,0.850280336389786,0.14267076438789772,1.2859380782308157e-16,1.2859380782308175e-16,true,21,-1.4522446624635734,0.5,0.5,0.238600485,0.0
128,1.5,1.2,1.0,100.0,0.0,0.18321145817712797,0.3929224548084521,-1.167684335670074e-23,-1.1676843356700761e-23,0.8729686131988545,0.15488979539579617,5.2586518137318334e-20,5.2586518137318424e-20,true,21,-1.4367739609283103,0.5,0.5,0.23159382,0.0
128,1.5,1.3,1.0,100.0,0.0,0.18896408277396343,0.3918609725867773,3.6454485495081774e-31,3.6454485495082015e-31,0.8880239204859808,0.16665378494495897,1.5687743180133538e-27,1.5687743180133642e-27,true,21,-1.4213836514376539,0.5,0.5,0.235126723,0.0
128,1.5,1.4,1.0,100.0,0.0,0.19486110240860066,0.39070994125454983,-1.203563377134786e-35,-1.203563377134778e-35,0.8948869635552192,0.1776739580738873,4.973259838247044e-32,4.97325983824701e-32,true,21,-1.4060802287129277,0.5,0.5,0.641580986,0.0
128,1.5,1.5,1.0,100.0,0.0,0.20089679513712694,0.38946345569099045,7.442456859861092e-35,7.442456859861092e-35,0.8930933887993375,0.18762728874910373,2.965027877416673e-31,2.965027877416673e-31,true,21,-1.3908705779723802,0.5,0.5,0.243886976,0.0
128,1.5,1.6,1.0,100.0,0.0,0.2070638649161358,0.3881156760127523,2.7903507150988586e-25,2.7903507150988586e-25,0.8823110880885054,0.1961636492755492,1.0755498554159028e-21,1.0755498554159028e-21,true,21,-1.3757619645285435,0.5,0.5,0.341277569,0.0
128,1.5,1.7,1.0,100.0,0.0,0.21335334786773325,0.3866609438002059,2.216997012593315e-21,2.2169970125933285e-21,0.8623822893520372,0.20291773414615744,8.292896242386037e-18,8.292896242386088e-18,true,21,-1.3607620148726582,0.5,0.5,0.839418553,0.0
128,1.5,1.8,1.0,100.0,0.0,0.2197545528081707,0.3850939148286923,7.403795517361747e-19,7.403795517361759e-19,0.8333678490882734,0.20752642922861053,2.694659739277177e-15,2.6946597392771817e-15,true,21,-1.345878688124317,0.5,0.5,0.276397044,0.0
128,1.5,1.9,1.0,100.0,0.0,0.22625504708528665,0.38340970509423156,4.602310236120637e-17,4.6023102361206274e-17,0.7955899698862123,0.20965186664978486,1.6335453942707945e-13,1.6335453942707912e-13,true,21,-1.3311202369105821,0.5,0.5,0.316757469,0.0
128,1.5,2.0,1.0,100.0,0.0,0.23284069809574995,0.3816040450491581,5.884284271379384e-16,5.884284271379336e-16,0.7496683147172889,0.20900969392789737,2.0409562728188537e-12,2.0409562728188367e-12,true,21,-1.3164951570371788,0.5,0.5,0.271308208,0.0
128,1.5,2.1,1.0,100.0,0.0,0.23938989062162208,0.37970500965805243,8.878265330795062e-14,8.878265330795001e-14,0.9695341367060295,0.28450399298063367,3.0139510821691675e-10,3.013951082169147e-10,true,20,-1.3020120751804638,0.5,0.5,0.277682855,0.0
128,1.5,2.2,1.0,100.0,0.0,0.2461088403735921,0.3776450343765627,3.187000487555971e-12,3.187000487555968e-12,0.8977555272118298,0.2785301641765603,1.0608560300729719e-8,1.0608560300729709e-8,true,20,-1.2876798898426376,0.5,0.5,0.217437033,0.0
128,1.5,2.3,1.0,100.0,0.0,0.2528621387866845,0.3754555384718476,5.0339784128478296e-11,5.033978412847816e-11,0.8188057881288735,0.26843365809592346,1.6454046021720028e-7,1.645404602171998e-7,true,20,-1.2735073487376787,0.5,0.5,0.212760458,0.0
128,1.5,2.4,1.0,100.0,0.0,0.259630219278694,0.37313622494442156,5.294143539987899e-10,5.2941435399879e-10,0.7348607867987411,0.2543842783564454,1.7013809749735432e-6,1.7013809749735432e-6,true,20,-1.2595031966266237,0.5,0.5,0.223921575,0.0
128,1.5,2.5,1.0,100.0,0.0,0.26630664804284504,0.37072015830224814,-1.1699930445627246e-8,-1.1699930445627244e-8,0.9514880289080985,0.345189526244738,3.700396396139734e-5,3.700396396139734e-5,true,19,-1.2456759854712076,0.5,0.5,0.203933149,0.0
128,1.5,2.6,1.0,100.0,0.0,0.2730587901159479,0.3681413103535056,-6.83514592475022e-8,-6.835145924750223e-8,0.838693376065125,0.32060224030927564,0.00021302223137498842,0.00021302223137498853,true,19,-1.2320340987849279,0.5,0.5,0.220486037,0.0
128,1.5,2.7,1.0,100.0,0.0,0.2797643625874866,0.36543926683956934,-3.3849003041805725e-7,-3.384900304180572e-7,0.7275990250881215,0.2926372808463862,0.0010405101362374839,0.0010405101362374834,true,19,-1.2185854433675132,0.5,0.5,0.204272715,0.0
128,1.5,2.8,1.0,100.0,0.0,0.28633312015001894,0.3626497460436308,3.1241217444927085e-6,3.1241217444927144e-6,0.9623183586362494,0.40263149090180583,0.009478481847727371,0.009478481847727387,true,18,-1.2053374878539103,0.5,0.5,0.18474469,0.0
128,1.5,2.9,1.0,100.0,0.0,0.2929027145073918,0.35971202735500896,1.1087653452379437e-5,1.1087653452379423e-5,0.832582380340785,0.364593355306031,0.033235242284467705,0.03323524228446766,true,18,-1.1922972010169228,0.5,0.5,0.531051948,0.0
128,1.5,3.0,1.0,100.0,0.0,0.299367611611809,0.35666990843344587,3.5477504514611985e-5,3.5477504514611985e-5,0.7229426932227057,0.3296671658249428,0.10514006889890422,0.10514006889890422,true,18,-1.1794708665062184,0.5,0.5,0.453518617,0.0
128,1.5,3.1,1.0,100.0,0.0,0.3057117230012668,0.3535317721982565,0.00010308783578724769,0.0001030878357872477,0.6447636066970741,0.303161569666921,0.3022443078441746,0.30224430784417466,true,18,-1.1668642166910392,0.5,0.5,0.232300408,0.0
128,1.5,3.2,1.0,100.0,0.0,0.3119203638228728,0.35030689347938565,0.0002731405497367203,0.00027314054973672007,0.6143113187379035,0.29196106609341577,0.7927309279078152,0.7927309279078146,true,18,-1.1544830641681187,0.5,0.5,0.324835531,0.0
128,1.5,3.3,1.0,100.0,0.0,0.3180249155424094,0.34698079064436194,0.00027361870295608494,0.00027361870295608483,0.22585681921283296,0.10977229261055488,0.7866680121340789,0.7866680121340787,true,20,-1.1423290656458334,0.5,0.5,0.667783724,0.0
128,1.5,3.4,1.0,100.0,0.0,0.3239467603270232,0.34359982144946233,0.0003104666441238851,0.0003104666441238851,0.09317912299167119,0.04493384843340387,0.884573981374687,0.884573981374687,true,22,-1.1304071717509063,0.5,0.5,0.659237289,0.0
128,1.5,3.5,1.0,100.0,0.0,0.3297037166186986,0.3401602368017137,-0.00028098694065980796,-0.00028098694065980786,0.026610681974070793,0.012433611265683098,0.7937272043337398,0.7937272043337393,true,25,-1.1187184256175473,0.5,0.5,0.545486666,0.0
128,1.5,3.6,1.0,100.0,0.0,0.33529232687325095,0.33667007370728885,0.0003103566897203579,0.00031035668972035615,0.010427235984766803,0.004366655080079163,0.8695473614341515,0.8695473614341465,true,28,-1.1072661542805355,0.5,0.5,0.534115661,0.0
128,1.5,3.7,1.0,100.0,0.0,0.3407111261095531,0.3331369708576265,0.0003222875200921876,0.00032228752009218713,0.004125245576802605,0.0014079492328678,0.8959784502903307,0.8959784502903295,true,32,-1.0960501367196658,0.5,0.5,0.34614344,0.0
128,1.5,3.8,1.0,100.0,0.0,0.3459568662752184,0.32957019759545947,-0.0003529397942577571,-0.00035293979425775573,0.002193294892149922,0.0005626224993671158,0.9739567849140842,0.9739567849140806,true,37,-1.0850710618396888,0.5,0.5,0.895571097,0.0
128,1.5,3.9,1.0,100.0,0.0,0.35102787020405846,0.32597875780713986,-0.0003266311791499029,-0.0003266311791499029,0.0009669078353535809,0.0001792307505743551,0.8950215067251877,0.8950215067251875,true,45,-1.0743268813426567,0.5,0.5,2.096988986,0.0
128,1.5,4.0,1.0,100.0,0.0,0.3559232126341455,0.3223714017567304,0.0003531533903512762,0.00035315339035126784,0.000619111769406544,7.986799699377656e-5,0.961207145413128,0.9612071454131053,true,56,-1.0638184467297225,0.5,0.5,1.678928958,0.0
128,2.0,0.0,1.0,100.0,0.0,0.1875307661468272,0.39213103392040827,0.0,0.0,0.8358320456977597,0.1542187450129795,0.0003814697265625,0.0003814697265625,true,20,-1.6388599046001786,0.5,0.5,0.384476098,0.0
128,2.0,0.1,1.0,100.0,0.0,0.19206528803733547,0.39126373670629033,-3.3945458421260495e-9,-3.394545842126049e-9,0.866108601029203,0.1669806034487742,0.00014209856592324832,0.00014209856592324832,true,20,-1.6235245695507101,0.5,0.5,0.345024405,0.0
128,2.0,0.2,1.0,100.0,0.0,0.19669695345386698,0.39033824062890643,-2.2512668239094542e-9,-2.2512668239094542e-9,0.8939797601806299,0.18012547955437164,4.925999113257643e-5,4.925999113257643e-5,true,20,-1.6082597718006426,0.5,0.5,0.232842081,0.0
128,2.0,0.3,1.0,100.0,0.0,0.20142473792005605,0.3893510501346874,-1.035144802042438e-9,-1.035144802042438e-9,0.9186801617996898,0.19348290262310996,1.575696434438084e-5,1.575696434438084e-5,true,20,-1.5930700021321744,0.5,0.5,0.213002771,0.0
128,2.0,0.4,1.0,100.0,0.0,0.2062470674864456,0.3882985908592358,-3.8692246088575135e-10,-3.8692246088575135e-10,0.9394524070237553,0.20685119802976715,4.6017551630206115e-6,4.6017551630206115e-6,true,20,-1.5779599811139626,0.5,0.5,0.222150004,0.0
128,2.0,0.5,1.0,100.0,0.0,0.21116174888249084,0.3871772409262535,-1.2234107801864489e-10,-1.2234107801864486e-10,0.9555885451575374,0.220003126485957,1.2107598518516908e-6,1.2107598518516906e-6,true,20,-1.562934658423404,0.5,0.5,0.212026695,0.0
128,2.0,0.6,1.0,100.0,0.0,0.21616591059988313,0.3859833670527354,-3.29393064455443e-11,-3.29393064455443e-11,0.9664605511182089,0.23269115853175038,2.8216008545527113e-7,2.8216008545527113e-7,true,20,-1.5479992095422748,0.5,0.5,0.216115191,0.0
128,2.0,0.7,1.0,100.0,0.0,0.2212559563101017,0.3847133653448219,-7.48047644466172e-12,-7.480476444661714e-12,0.971538247039383,0.244651630904813,5.697264062715817e-8,5.697264062715812e-8,true,20,-1.5331590294203439,0.5,0.5,0.223295089,0.0
128,2.0,0.8,1.0,100.0,0.0,0.22642752894743823,0.3833637072906674,-1.4020319612400312e-12,-1.402031961240032e-12,0.9703991860535721,0.2556083685116839,9.679938817573907e-9,9.679938817573914e-9,true,20,-1.518419722697083,0.5,0.5,0.350733361,0.0
128,2.0,0.9,1.0,100.0,0.0,0.23167548416519307,0.3819309914057021,-2.0936126311020352e-13,-2.0936126311020368e-13,0.9627356468304704,0.2652768103730274,1.3296317426946566e-9,1.3296317426946575e-9,true,20,-1.5037870900875976,0.5,0.5,0.8327755,0.0
128,2.0,1.0,1.0,100.0,0.0,0.23699387350991208,0.3804120005314653,-2.3600389166976403e-14,-2.3600389166976457e-14,0.9483620167925477,0.2733695595489305,1.3944589706027779e-10,1.3944589706027812e-10,true,20,-1.4892671105773718,0.5,0.5,0.227341851,0.0
128,2.0,1.1,1.0,100.0,0.0,0.24237593909391358,0.37880376419992845,-1.8455446928646754e-15,-1.8455446928646777e-15,0.9272237502513381,0.27960396492920925,1.0237484474519073e-11,1.0237484474519086e-11,true,20,-1.4748659191332747,0.5,0.5,0.289172884,0.0
128,2.0,1.2,1.0,100.0,0.0,0.2478141223349989,0.3771036248765569,-8.679454409478815e-17,-8.679454409478812e-17,0.899407572808486,0.2837120141682137,4.553443168974166e-13,4.553443168974164e-13,true,20,-1.4605897797274676,0.5,0.5,0.253003957,0.0
128,2.0,1.3,1.0,100.0,0.0,0.2533000895079238,0.3753093063278654,-1.8537507262818467e-18,-1.8537507262818452e-18,0.8651516686435379,0.2854525012793152,9.253817654503951e-15,9.253817654503945e-15,true,20,-1.4464450535877165,0.5,0.5,0.256284624,0.0
128,2.0,1.4,1.0,100.0,0.0,0.2588247765421169,0.37341898184585287,-8.13661600462105e-21,-8.136616004621071e-21,0.8248540464386167,0.28462510866889,3.8846496621598736e-17,3.884649662159882e-17,true,20,-1.4324381627317715,0.5,0.5,0.216793146,0.0
128,2.0,1.5,1.0,100.0,0.0,0.26437845479925104,0.37143133963764696,-2.4275342187530638e-24,-2.4275342187530197e-24,0.7790769973016198,0.28108569474283307,1.1132488591518626e-20,1.1132488591518423e-20,true,20,-1.4185755490123317,0.5,0.5,0.21318232,0.0
128,2.0,1.6,1.0,100.0,0.0,0.2699508185353259,0.369345642404994,6.475998403256479e-26,6.475998403256461e-26,0.7285454882614006,0.2747617109921663,2.8632828195090123e-22,2.8632828195090044e-22,true,20,-1.4048636290872056,0.5,0.5,0.213398291,0.0
128,2.0,1.7,1.0,100.0,0.0,0.27543533826454675,0.36720007589612014,3.127718419438196e-26,3.127718419438208e-26,0.9652542201713521,0.3781412697926312,1.3371857526711396e-22,1.3371857526711448e-22,true,19,-1.391308692169468,0.5,0.5,0.204074891,0.0
128,2.0,1.8,1.0,100.0,0.0,0.2810229531499029,0.3649159195659384,1.224459195268994e-28,1.2244591952689806e-28,0.8928847812379459,0.3653353043684415,5.077596150186915e-25,5.077596150186859e-25,true,19,-1.3779170763456363,0.5,0.5,0.203493876,0.0
128,2.0,1.9,1.0,100.0,0.0,0.2865960237691058,0.3625350693717399,4.0674083544450855e-33,4.067408354444699e-33,0.8169090252386768,0.3489116119691493,1.6400118768563534e-29,1.640011876856197e-29,true,19,-1.3646947541649626,0.5,0.5,0.205031635,0.0
128,2.0,2.0,1.0,100.0,0.0,0.2921429731703271,0.3600595440872697,1.6641953295249386e-25,1.6641953295249386e-25,0.7388088985285091,0.3291813273855748,6.53867110626341e-22,6.53867110626341e-22,true,19,-1.3516475351525548,0.5,0.5,0.203783576,0.0
128,2.0,2.1,1.0,100.0,0.0,0.2975700835508156,0.3575312201389126,-1.0945285608821304e-21,-1.0945285608821385e-21,0.9912226365655918,0.4565689283022589,4.197488521456951e-18,4.1974885214569816e-18,true,18,-1.3387809112397608,0.5,0.5,0.310604219,0.0
128,2.0,2.2,1.0,100.0,0.0,0.30304353788121186,0.3548705204511162,4.368642976986935e-18,4.368642976986934e-18,0.8871452942363911,0.42548024543853646,1.638540575825862e-14,1.6385405758258615e-14,true,18,-1.326100154604314,0.5,0.5,0.956359016,0.0
128,2.0,2.3,1.0,100.0,0.0,0.3084566495174613,0.3521252486986674,3.8611991839834343e-16,3.86119918398342e-16,0.7845038133713622,0.39132339522207626,1.4185586711382009e-12,1.4185586711381958e-12,true,18,-1.313610028725204,0.5,0.5,0.235375352,0.0
128,2.0,2.4,1.0,100.0,0.0,0.31379910223197016,0.3493001303793253,1.1965954958258875e-14,1.1965954958258914e-14,0.6852749043675388,0.3550412844441908,4.3120708125134026e-11,4.3120708125134174e-11,true,18,-1.3013149225629943,0.5,0.5,0.236624366,0.0
128,2.0,2.5,1.0,100.0,0.0,0.31900163921033253,0.34643394705445874,-1.3390245111894485e-12,-1.3390245111894505e-12,0.9436941831179047,0.5010537640611767,4.737806119614809e-9,4.737806119614817e-9,true,17,-1.2892187512921651,0.5,0.5,0.248295885,0.0
128,2.0,2.6,1.0,100.0,0.0,0.3241874088016792,0.3434592760580266,-1.2616856079212139e-11,-1.2616856079212139e-11,0.8188622413148883,0.44982919256841836,4.38932384748991e-8,4.38932384748991e-8,true,17,-1.277324988108676,0.5,0.5,0.222656284,0.0
128,2.0,2.7,1.0,100.0,0.0,0.329274756443226,0.34042202416345924,-8.948995894761305e-11,-8.948995894761317e-11,0.7028912565771872,0.398553843742544,3.064233775032119e-7,3.064233775032123e-7,true,17,-1.2656365372920542,0.5,0.5,0.218588553,0.0
128,2.0,2.8,1.0,100.0,0.0,0.3342568599417297,0.3373284682335273,-5.09739794996166e-10,-5.097397949961659e-10,0.5973572909077074,0.34862999828810803,1.7194954808692658e-6,1.7194954808692656e-6,true,17,-1.2541557983258258,0.5,0.5,0.196121129,0.0
128,2.0,2.9,1.0,100.0,0.0,0.3390923288463399,0.3342084140303351,9.576878640466426e-9,9.576878640466443e-9,0.8642785520177609,0.5089943652949458,3.184622947024286e-5,3.184622947024292e-5,true,16,-1.2428846324365943,0.5,0.5,0.165944392,0.0
128,2.0,3.0,1.0,100.0,0.0,0.3438570450538563,0.3310159024085758,3.596975157524585e-8,3.596975157524589e-8,0.7383093623265502,0.4440165332442181,0.00011803123348150237,0.00011803123348150249,true,16,-1.231824376388219,0.5,0.5,0.175613487,0.0
128,2.0,3.1,1.0,100.0,0.0,0.34850010037832857,0.32778728578004335,1.2072837670320943e-7,1.2072837670320917e-7,0.6287513283115276,0.3842192808496403,0.00039120345484129534,0.00039120345484129447,true,16,-1.220975826168466,0.5,0.5,0.165565826,0.0
128,2.0,3.2,1.0,100.0,0.0,0.3529938248167689,0.3245472035806075,-1.1072212609654873e-6,-1.1072212609654882e-6,0.9722789252175623,0.5884172287013989,0.00354441267385791,0.003544412673857912,true,15,-1.2103392695804864,0.5,0.5,0.166679341,0.0
128,2.0,3.3,1.0,100.0,0.0,0.35739365787261024,0.3212602132111318,-2.8791532334807102e-6,-2.8791532334807094e-6,0.8502352188818341,0.5162291446446643,0.009113124759389775,0.009113124759389772,true,15,-1.199914502392812,0.5,0.5,0.155781642,0.0
128,2.0,3.4,1.0,100.0,0.0,0.36166418336526573,0.31795673010647774,-6.984473355308136e-6,-6.984473355308137e-6,0.7537092658340683,0.4553401772915411,0.02187096751956043,0.02187096751956043,true,15,-1.189700848609153,0.5,0.5,0.166703192,0.0
128,2.0,3.5,1.0,100.0,0.0,0.36580535853356544,0.31464234772930466,-1.5913986305160145e-5,-1.5913986305160172e-5,0.6837019300686142,0.40712047947777386,0.04932491061156167,0.04932491061156175,true,15,-1.1796971949098802,0.5,0.5,0.156313942,0.0
128,2.0,3.6,1.0,100.0,0.0,0.3698177076739583,0.31132240931980193,-3.42392666643675e-5,-3.4239266664367476e-5,0.6412968281617193,0.3725632083453334,0.10509202108330995,0.10509202108330987,true,15,-1.1699020276470007,0.5,0.5,0.16671843,0.0
