L,U,V,t,β,δ,uS,QuS,Converged,I,f,g,g0,ΔT,μ,Layer
128,0.0,1.5,1.0,100.0,0.01,0.40517276014681924,0.5954470910025655,true,11,-0.8106460007350484,0.5,0.5,3.560506197,0.018605993301761752,0
128,0.0,1.6,1.0,100.0,0.01,0.4051693759587186,0.5953510658029959,true,11,-0.8106485252242754,0.5,0.5,3.564184115,0.018203763759361495,0
128,0.0,1.7,1.0,100.0,0.01,0.40516569643769507,0.5952423865829282,true,11,-0.8106509721980121,0.5,0.5,3.588374388,0.01779581752524656,0
128,0.0,1.8,1.0,100.0,0.01,0.4051616863038744,0.59511907162757,true,11,-0.8106533144560953,0.5,0.5,3.582338577,0.017381893054897585,0
128,0.0,1.9,1.0,100.0,0.01,0.405157304882233,0.5949787651390315,true,11,-0.8106555189471504,0.5,0.5,3.568967037,0.016961731339914923,0
128,0.0,2.0,1.0,100.0,0.01,0.40515250505863887,0.5948186508552,true,11,-0.8106575454631377,0.5,0.5,3.59024046,0.016535078995919647,0
128,0.0,2.1,1.0,100.0,0.01,0.405147231981686,0.5946353413173178,true,11,-0.8106593449984268,0.5,0.5,3.536240649,0.016101691881584307,0
128,0.0,2.2,1.0,100.0,0.01,0.4051414214350217,0.5944247346825193,true,11,-0.8106608576696779,0.5,0.5,3.589141675,0.015661339273583062,0
128,0.0,2.3,1.0,100.0,0.01,0.4051349977789326,0.5941818278901723,true,11,-0.8106620100548458,0.5,0.5,3.514118965,0.015213808602841366,0
128,0.0,2.4,1.0,100.0,0.01,0.4051278713239567,0.5939004706252415,true,11,-0.8106627117559152,0.5,0.5,3.528616708,0.014758910728578663,0
128,0.0,2.5,1.0,100.0,0.01,0.4051199349488057,0.5935730382404802,true,11,-0.8106628509132267,0.5,0.5,3.534401008,0.014296485685590329,0
128,0.0,2.6,1.0,100.0,0.01,0.40511105970333106,0.593189992651677,true,11,-0.8106622882885819,0.5,0.5,3.550691605,0.013826408783560994,0
128,0.0,2.7,1.0,100.0,0.01,0.4051010890346851,0.5927392867894898,true,11,-0.8106608493729394,0.5,0.5,3.566391651,0.013348596861203184,0
