L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ
256,8.0,0.0,1.0,100.0,0.0,0.4463006090324848,0.2181009754573991,0.7144085370197617,0.9515688272395129,true,40,-2.4658779463014993,0.2,0.2,1.358525569,0.0
256,8.5,0.0,1.0,100.0,0.0,0.4516788266861399,0.20815457714673263,0.6378535413971154,0.885603220518949,true,40,-2.5667354260591666,0.2,0.2,1.354625469,0.0
256,9.0,0.0,1.0,100.0,0.0,0.45630477790017976,0.19897907373686707,0.6933150332605331,0.9812542682521297,true,39,-2.6698429049929144,0.2,0.2,1.346472041,0.0
256,9.5,0.0,1.0,100.0,0.0,0.4603263903868856,0.1904656039661925,0.6318941050635907,0.9203046545906424,true,39,-2.7749162068496775,0.2,0.2,1.327852211,0.0
256,10.0,0.0,1.0,100.0,0.0,0.4638329663005729,0.18257600797236867,0.5803392137473384,0.8654855717061816,true,39,-2.8817143423418066,0.2,0.2,1.330876342,0.0
256,10.5,0.0,1.0,100.0,0.0,0.4668990075801003,0.17527197103173414,0.6522324933824208,0.97440378039515,true,38,-2.990032186569043,0.2,0.2,1.276958999,0.0
256,11.0,0.0,1.0,100.0,0.0,0.46960719945183504,0.16846355034733596,0.6083331736185249,0.9228881170429415,true,38,-3.0996944492259275,0.2,0.2,1.299780752,0.0
256,11.5,0.0,1.0,100.0,0.0,0.472003538415833,0.16212404550475934,0.5705996361403676,0.8762366640541752,true,38,-3.2105506878553083,0.2,0.2,1.288955519,0.0
256,12.0,0.0,1.0,100.0,0.0,0.47412705224840307,0.15622840281871042,0.6572813291664259,0.9992514049841361,true,37,-3.322471270957564,0.2,0.2,1.260316618,0.0
256,12.5,0.0,1.0,100.0,0.0,0.47602796447294765,0.15070279109574186,0.6235091647395219,0.954281554817138,true,37,-3.435344056081905,0.2,0.2,1.249756207,0.0
256,13.0,0.0,1.0,100.0,0.0,0.47773059719162053,0.1455316809517091,0.5939012335161031,0.9131684259215955,true,37,-3.5490716216468816,0.2,0.2,1.288392173,0.0
256,13.5,0.0,1.0,100.0,0.0,0.4792611271698006,0.14068434057566542,0.5678091890152226,0.8754893899921568,true,37,-3.663569022757466,0.2,0.2,1.305763807,0.0
256,14.0,0.0,1.0,100.0,0.0,0.4806416207843458,0.13613317299715127,0.5447029665153202,0.8408713721883565,true,37,-3.7787619125037812,0.2,0.2,1.297445267,0.0
256,14.5,0.0,1.0,100.0,0.0,0.481886468673265,0.13186840898730515,0.6444239801202123,0.9736657307573005,true,36,-3.8945849824561547,0.2,0.2,1.265102882,0.0
256,15.0,0.0,1.0,100.0,0.0,0.483020579293024,0.1278368455950339,0.6224352249777354,0.9389891730397504,true,36,-4.010980674050683,0.2,0.2,1.321530616,0.0
256,15.5,0.0,1.0,100.0,0.0,0.48405281843526926,0.12403436526691031,0.602684961329869,0.9068423307147522,true,36,-4.127898075616097,0.2,0.2,1.231514301,0.0
256,16.0,0.0,1.0,100.0,0.0,0.4849948788938686,0.1204428555182947,0.5848789489379946,0.8769743143221542,true,36,-4.245292019624486,0.2,0.2,1.236328269,0.0
256,0.0,0.0,1.0,100.0,0.02,0.0,0.40498460796853025,0.3094850098213456,0.9438816439245601,true,30,-1.6514025422406606,0.2,0.2,46.635745919,0.060148167113140104
