L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ
256,3.2,7.2,1.0,100.0,0.0,0.4621096867717678,0.18651140721762482,0.8412215054189875,0.16614062374920024,true,33,-1.178927953056513,0.2,0.2,0.98184658,0.0
256,3.2,7.6,1.0,100.0,0.0,0.4648466556198585,0.18020553575616916,0.8172037032410095,0.14583082617064536,true,33,-1.1654831985052954,0.2,0.2,0.980721023,0.0
256,3.2,8.0,1.0,100.0,0.0,0.467306106979989,0.17427096268833867,0.996169665208102,0.16143373331550803,true,32,-1.1529208956493293,0.2,0.2,0.948819838,0.0
256,3.6,4.0,1.0,100.0,0.0,0.43209593223513876,0.24134026156325228,0.9226735797369656,0.5216137136477839,true,35,-1.4045253800930497,0.2,0.2,1.047899357,0.0
256,3.6,4.4,1.0,100.0,0.0,0.4380845226670007,0.2320224876019196,0.806174704270135,0.399880329179092,true,35,-1.382123413958034,0.2,0.2,1.039763207,0.0
256,3.6,4.8,1.0,100.0,0.0,0.4433988785378009,0.22318146872741051,0.9057354703667642,0.39129303715601527,true,34,-1.3614072643617603,0.2,0.2,1.040452299,0.0
256,3.6,5.2,1.0,100.0,0.0,0.448119411330942,0.21481756712031896,0.833451593634349,0.31475432841543416,true,34,-1.3422276398579962,0.2,0.2,1.015674221,0.0
256,3.6,5.6,1.0,100.0,0.0,0.45231837739058167,0.2069222002695933,0.9749980294342375,0.3234201328938813,true,33,-1.3244456303687677,0.2,0.2,0.972774067,0.0
256,3.6,6.0,1.0,100.0,0.0,0.45606075986635686,0.19947883291110083,0.9241344158135156,0.271148016749323,true,33,-1.307933603050529,0.2,0.2,0.979357912,0.0
256,3.6,6.4,1.0,100.0,0.0,0.45940377464998716,0.19246663433332456,0.8842076081532202,0.23100928516933683,true,33,-1.292575324596636,0.2,0.2,0.975140841,0.0
256,3.6,6.8,1.0,100.0,0.0,0.46239749856430346,0.18586215502398182,0.852084794554453,0.1994852803041125,true,33,-1.2782655915815386,0.2,0.2,0.974074161,0.0
256,3.6,7.2,1.0,100.0,0.0,0.4650854657063336,0.17964086404136242,0.8256990912275386,0.17422896691121625,true,33,-1.2649095734046512,0.2,0.2,0.977230041,0.0
256,3.6,7.6,1.0,100.0,0.0,0.4675053912252568,0.17377814050279466,0.8036477178663404,0.1536448840132043,true,33,-1.2524220088937996,0.2,0.2,0.974274316,0.0
256,3.6,8.0,1.0,100.0,0.0,0.4696898897519519,0.16824993604719268,0.9811838213722446,0.1707761603049196,true,32,-1.240726349476418,0.2,0.2,0.955356943,0.0
256,4.0,4.0,1.0,100.0,0.0,0.43902699921099814,0.23049586416286288,0.8612654414156262,0.5000782837005779,true,35,-1.4804489076257497,0.2,0.2,1.037974076,0.0
256,4.0,4.4,1.0,100.0,0.0,0.4441595957336686,0.22186771791037463,0.9544491741451111,0.4863943527166903,true,34,-1.4599906069871982,0.2,0.2,1.020344258,0.0
256,4.0,4.8,1.0,100.0,0.0,0.44873620931003866,0.21368595756682074,0.8686739209137206,0.3885092292249537,true,34,-1.4410244678529351,0.2,0.2,1.012162906,0.0
