L,U,V,t,β,δ,uS,ud,wx,wy,QuS,Qud,Qwx,Qwy,Converged,I,f,g,g0,ΔT,μ,Layer
256,5.0,4.8,1.0,100.0,0.05,0.39654748292743525,-9.049705429475807e-14,0.0,0.0,0.9195697075710108,1.8503279005970153e-10,0.9644616106539327,0.9644616106539327,true,105,-0.8402652745318886,0.05,0.05,323.352983547,0.011028208986189355,2
256,5.0,4.8,1.0,100.0,0.1,0.3915624803226935,-1.3877787807814457e-17,0.0,0.0,0.9602237889342335,2.8315250640580898e-14,0.6735195133702903,0.6735195133702903,true,112,-0.8491709097211386,0.05,0.05,397.928968367,0.028019433697183134,2
256,5.0,4.8,1.0,100.0,0.15,0.3798525757069666,-8.326672684688674e-17,0.0,0.0,0.9955187188286363,1.7264554057793161e-13,0.4468266060417173,0.4468266060417173,true,120,-0.8705312829944956,0.05,0.05,430.207054941,0.06541588734878807,2
256,5.0,4.8,1.0,100.0,0.2,0.35876807432113034,-1.6653345369377348e-16,0.0,0.0,0.9543236735607419,4.0448876384276447e-13,0.3830979613550174,0.3830979613550174,true,123,-0.9220446684380885,0.05,0.05,427.362187996,0.14877882750250798,2
256,5.0,4.8,1.0,100.0,0.25,0.32798254713041786,-1.7898357795864683e-9,0.0,0.0,0.9786521730601461,5.0929187862160876e-6,0.42448527573963146,0.42448527573963146,true,121,-1.027206272778435,0.05,0.05,412.630939541,0.30831958024944695,2
256,5.0,4.8,1.0,100.0,0.3,0.28692067349883554,-1.24113227656375e-6,0.0,0.0,0.9974645103087987,0.004951475088433106,0.5211565604802069,0.5211565604802069,true,117,-1.2186687057917116,0.05,0.05,344.553264126,0.5823750509050966,2
256,5.0,4.8,1.0,100.0,0.35,0.23466673722722745,-1.7298365631773782e-5,0.0,0.0,0.9791361830371326,0.12201020648757181,0.7089679088108319,0.7089679088108319,true,111,-1.5415749754932557,0.05,0.05,322.30933463,1.020095388816364,2
256,5.0,4.8,1.0,100.0,0.4,0.17017578644125966,-3.1529026669613325e-5,0.0,0.0,0.6929672336905557,0.5539115005335099,0.9644616106539327,0.9644616106539327,true,105,-2.0558239287605065,0.05,0.05,269.106094581,1.682247496904841,2
256,5.0,4.8,1.0,100.0,0.45,0.09233795435158768,-1.0207078529389513e-5,0.0,0.0,0.07006307412793511,0.8638049091671316,0.9644616106539327,0.9644616106539327,true,105,-2.8395289919650972,0.05,0.05,264.58969897,2.643190034996365,2
256,5.0,5.2,1.0,100.0,0.0,0.3761983263662264,2.2856623540512544e-6,0.0,0.0,0.9330880779232498,0.004625147087773513,0.0,0.0,true,17,-0.7744717949074527,0.025,0.05,1.570233879,0.0,2
256,5.0,5.2,1.0,100.0,0.05,0.3758646734599735,9.243564247363167e-12,0.0,0.0,0.8557720775684841,1.8718303335495397e-8,0.0,0.0,true,15,-0.7773892453508585,0.025,0.05,43.534535445,0.00582879719186575,2
256,5.0,5.2,1.0,100.0,0.1,0.3751902116800935,-6.938893903907228e-17,0.0,0.0,0.919237170030951,1.4032765180497312e-13,0.0,0.0,true,28,-0.7813832832789597,0.025,0.05,85.578383632,0.013566712244745989,2
256,5.0,5.2,1.0,100.0,0.15,0.3708787843070972,8.326672684688674e-17,0.0,0.0,0.09823670192243839,1.684490913475473e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7894465723475722,0.05,0.05,377.409000656,0.027955469851502296,2
256,5.0,5.2,1.0,100.0,0.2,0.3571426589751473,2.7755575615628914e-17,0.0,0.0,0.9744052462310471,5.85748807304698e-14,0.5485858531370599,0.5485858531370599,true,116,-0.8210256958895464,0.05,0.05,402.173036633,0.07777046833550513,2
256,5.0,5.2,1.0,100.0,0.25,0.3277450902000453,-6.859096624012295e-12,0.0,0.0,0.9998003658692189,1.743808611241324e-8,0.4468266060417173,0.4468266060417173,true,120,-0.9142449360950118,0.05,0.05,419.938208899,0.21503902493688243,2
256,5.0,5.2,1.0,100.0,0.3,0.2868735099456776,-3.4861185915779913e-7,0.0,0.0,0.9983159607853676,0.0012200027210232875,0.5211565604802069,0.5211565604802069,true,117,-1.100586831278621,0.05,0.05,372.293816769,0.4759270729031183,2
256,5.0,5.2,1.0,100.0,0.35,0.23465560206254127,-1.3943102841584842e-5,0.0,0.0,0.9843527242335837,0.08597248753097161,0.7089679088108319,0.7089679088108319,true,111,-1.4269104954106053,0.05,0.05,324.985138799,0.9111086756289687,2
256,5.0,5.2,1.0,100.0,0.4,0.17017303172170073,-3.2886089958134024e-5,0.0,0.0,0.6969181576676475,0.5112627722938501,0.9644616106539327,0.9644616106539327,true,105,-1.9574683973401206,0.05,0.05,271.892599373,1.5858341282163617,2
256,5.0,5.2,1.0,100.0,0.45,0.09233737470952816,-1.1164772857452654e-5,0.0,0.0,0.06916279200427922,0.853138786513576,0.9644616106539327,0.9644616106539327,true,105,-2.7765234439695523,0.05,0.05,265.544164527,2.580458402401616,2
256,5.0,5.6,1.0,100.0,0.0,0.35239096015310317,2.407428329631589e-6,0.0,0.0,0.7273026249894343,0.004860364796747469,0.0,0.0,true,18,-0.72139581383589,0.025,0.05,1.602721984,0.0,2
256,5.0,5.6,1.0,100.0,0.05,0.3522829084237437,7.509026733742985e-11,0.0,0.0,0.8296890486908515,1.5165543385445158e-7,0.0,0.0,true,16,-0.72361308463654,0.025,0.05,46.701396894,0.004420884526460746,2
256,5.0,5.6,1.0,100.0,0.1,0.35102994750178806,2.7755575615628914e-17,0.0,0.0,0.700917711337623,5.658723697276091e-14,0.0,0.0,true,12,-0.7262107846123252,0.025,0.05,37.102361351,0.00953924627480148,2
256,5.0,5.6,1.0,100.0,0.15,0.34971063988791784,0.0,0.0,0.0,0.8208640007512091,7.219384309616495e-17,0.0,0.0,true,16,-0.730250204975227,0.025,0.05,48.924206195,0.01701972367507435,2
256,5.0,5.6,1.0,100.0,0.2,0.34624388150682467,-5.551115123125783e-17,0.0,0.0,0.006235101063012394,1.1202404391812159e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7407719044946117,0.05,0.05,364.06124902,0.03428862161085639,2
256,5.0,5.6,1.0,100.0,0.25,0.3268198134003667,-2.7755575615628914e-17,0.0,0.0,0.9659764216708444,5.982906991305662e-14,0.5211565604802069,0.5211565604802069,true,117,-0.8036153634171764,0.05,0.05,400.537536065,0.12469180521468601,2
256,5.0,5.6,1.0,100.0,0.3,0.28678015308972954,-4.638948175594848e-8,0.0,0.0,0.9925065463484151,0.00014288788747486618,0.5211565604802069,0.5211565604802069,true,117,-0.982740042035667,0.05,0.05,382.949972141,0.36975289697241953,2
256,5.0,5.6,1.0,100.0,0.35,0.2346396283529257,-1.0283077079065173e-5,0.0,0.0,0.9899877220944653,0.055579139285940285,0.7089679088108319,0.7089679088108319,true,111,-1.3122898557842189,0.05,0.05,314.568390977,0.8021703165981373,2
256,5.0,5.6,1.0,100.0,0.4,0.1701697260318431,-3.3832841576042494e-5,0.0,0.0,0.7015920328782288,0.46733724565486506,0.9644616106539327,0.9644616106539327,true,105,-1.8591255759342158,0.05,0.05,272.934050864,1.489434365554675,2
256,5.0,5.6,1.0,100.0,0.45,0.09233675150618328,-1.2136514930094489e-5,0.0,0.0,0.06810359084324924,0.8420056877479779,0.9644616106539327,0.9644616106539327,true,105,-2.713520556333532,0.05,0.05,263.728998298,2.517729523485722,2
256,5.0,6.0,1.0,100.0,0.0,0.32978052542439174,-3.6364165524604974e-7,0.0,0.0,0.4493523287747436,0.0007332399079244656,0.0,0.0,true,14,-0.6749725814587396,0.025,0.05,0.986080365,0.0,2
256,5.0,6.0,1.0,100.0,0.05,0.3296407277850063,1.0317149912175694e-11,0.0,0.0,0.3452905811937024,2.0808241852257457e-8,0.0,0.0,true,15,-0.6768461572755429,0.025,0.05,43.575152108,0.0037508738428245415,2
256,5.0,6.0,1.0,100.0,0.1,0.32940192265121127,-1.8041124150158794e-16,0.0,0.0,0.4753004440526398,3.6371183378857567e-13,0.0,0.0,true,15,-0.6789908815204126,0.025,0.05,45.419392819,0.007970849696860814,2
256,5.0,6.0,1.0,100.0,0.15,0.3288315658707609,1.3461454173580023e-15,0.0,0.0,0.6477220324990762,2.7225155893245446e-12,0.0,0.0,true,16,-0.6819359802006738,0.025,0.05,48.332172773,0.013501385071569085,2
256,5.0,6.0,1.0,100.0,0.2,0.3265809670409907,5.551115123125783e-17,0.0,0.0,0.9790266176388229,1.1473568588615062e-13,0.0,0.0,true,13,-0.6872876927753002,0.025,0.05,38.793107817,0.022679873886568173,2
256,5.0,6.0,1.0,100.0,0.25,0.3207676757441553,0.0,0.0,0.0,0.17483190768730061,2.836652072234263e-15,0.9644616106539327,0.9644616106539327,true,105,-0.7098608674205533,0.05,0.05,364.47918943,0.05588856481836253,2
256,5.0,6.0,1.0,100.0,0.3,0.28655432963533356,-1.2396276227732983e-9,0.0,0.0,0.9614882806128211,3.369423180135832e-6,0.5211565604802069,0.5211565604802069,true,117,-0.8655440134273278,0.05,0.05,393.209679271,0.2643481786941978,2
256,5.0,6.0,1.0,100.0,0.35,0.23461555845002094,-6.691036316675003e-6,0.0,0.0,0.9956278503477356,0.03175068610110309,0.7089679088108319,0.7089679088108319,true,111,-1.1977391957492132,0.05,0.05,314.530194878,0.6933095361498707,2
256,5.0,6.0,1.0,100.0,0.4,0.1701657119144615,-3.429975772645255e-5,0.0,0.0,0.7071049607628721,0.4222529604841352,0.9644616106539327,0.9644616106539327,true,105,-1.7607985597995282,0.05,0.05,273.460971756,1.3930515377674737,2
256,5.0,6.0,1.0,100.0,0.45,0.09233608023941886,-1.3121029698082154e-5,0.0,0.0,0.06685785574214731,0.8303664290551966,0.9644616106539327,0.9644616106539327,true,105,-2.6505207377206372,0.05,0.05,265.148655586,2.4550038249119774,2
256,5.0,6.4,1.0,100.0,0.0,0.309176549237827,-4.774378886684971e-8,0.0,0.0,0.6862310431594576,9.618840763388886e-5,0.0,0.0,true,11,-0.6341881181799409,0.025,0.05,1.110208396,0.0,2
256,5.0,6.4,1.0,100.0,0.05,0.30940137629337927,1.4331452691251911e-12,0.0,0.0,0.10307950076349215,2.887852658467238e-9,0.0,0.0,true,12,-0.6358417328816843,0.025,0.05,35.130269892,0.0033627479585851203,2
256,5.0,6.4,1.0,100.0,0.1,0.3097247766952951,1.3600232051658168e-15,0.0,0.0,0.9694590131323899,2.7420902201527598e-12,0.0,0.0,true,13,-0.6377855336438282,0.025,0.05,38.367845753,0.00707612916260912,2
256,5.0,6.4,1.0,100.0,0.15,0.3092212151904241,-9.43689570931383e-16,0.0,0.0,0.7810022426245622,1.9055617404474663e-12,0.0,0.0,true,14,-0.6401642366584221,0.025,0.05,43.545229629,0.011653552774033852,2
256,5.0,6.4,1.0,100.0,0.2,0.3083704690925956,8.881784197001252e-16,0.0,0.0,0.7809586138600721,1.7992979894465429e-12,0.0,0.0,true,11,-0.6440554673964661,0.025,0.05,32.178495067,0.018492154054123786,2
256,5.0,6.4,1.0,100.0,0.25,0.30563825599700334,-3.430589146091734e-14,0.0,0.0,2.1904700275854339e-10,7.040632704536672e-11,0.9644616106539327,0.9644616106539327,true,105,-0.6539723634049053,0.05,0.05,366.808587347,0.03381459620098567,2
256,5.0,6.4,1.0,100.0,0.3,0.28578714964140617,-8.699707620962727e-13,0.0,0.0,0.9465844133018653,2.095316253703751e-9,0.6078513608166869,0.6078513608166869,true,114,-0.75126871482266,0.05,0.05,399.909524471,0.16246448372351152,2
256,5.0,6.4,1.0,100.0,0.35,0.23457677746691485,-3.2617515945132514e-6,0.0,0.0,0.950009401976093,0.01359346427734916,0.6735195133702903,0.6735195133702903,true,112,-1.0831508862791508,0.05,0.05,315.566431356,0.5843977099509277,2
256,5.0,6.4,1.0,100.0,0.4,0.17016077145792452,-3.421252482171955e-5,0.0,0.0,0.7135920182111399,0.3761977982753728,0.9644616106539327,0.9644616106539327,true,105,-1.6624915137415706,0.05,0.05,276.552267248,1.2966901283329568,2
256,5.0,6.4,1.0,100.0,0.45,0.0923353558115719,-1.4116678304032515e-5,0.0,0.0,0.06539143815431636,0.8181765148558248,0.9644616106539327,0.9644616106539327,true,105,-2.5875244846874943,0.05,0.05,264.945945527,2.3922818255043183,2
256,5.0,6.8,1.0,100.0,0.0,0.2918909617124552,-4.864860320835662e-7,0.0,0.0,0.48090743304052275,0.0009795043061133842,0.0,0.0,true,14,-0.5980718091897753,0.025,0.05,0.99911485,0.0,2
256,5.0,6.8,1.0,100.0,0.05,0.2920163958260609,-1.3070114435187463e-11,0.0,0.0,0.8267817286533585,2.6319535057521704e-8,0.0,0.0,true,14,-0.5996775271754231,0.025,0.05,40.585794089,0.0031152006611705717,2
256,5.0,6.8,1.0,100.0,0.1,0.2913096287722612,8.618106228652778e-15,0.0,0.0,0.3187785955528488,1.7362619186854418e-11,0.0,0.0,true,14,-0.6013108587687422,0.025,0.05,41.896742257,0.006472939298934531,2
256,5.0,6.8,1.0,100.0,0.15,0.29122331189970735,1.0269562977782698e-15,0.0,0.0,0.0956485850247546,2.0707757698471234e-12,0.0,0.0,true,12,-0.6034034076161963,0.025,0.05,36.497837359,0.010500480636677252,2
256,5.0,6.8,1.0,100.0,0.2,0.29078493478428324,1.942890293094024e-16,0.0,0.0,0.34838915248880387,3.9265551210819195e-13,0.0,0.0,true,13,-0.6065357410185784,0.025,0.05,38.817791694,0.016082158795404474,2
256,5.0,6.8,1.0,100.0,0.25,0.28888099606400736,1.5459855617905305e-14,0.0,0.0,0.9291123987583694,3.146597518577333e-11,0.0,0.0,true,8,-0.6129279579887671,0.025,0.05,24.338078561,0.026213027363390828,2
256,5.0,6.8,1.0,100.0,0.3,0.2817773958607015,0.0,0.0,0.0,0.3279733976145893,1.2406119228770774e-15,0.9644616106539327,0.9644616106539327,true,105,-0.6530296113954037,0.05,0.05,363.313898147,0.08007414609107197,2
256,5.0,6.8,1.0,100.0,0.35,0.23450871045934324,-1.2750703790309625e-6,0.0,0.0,0.9503157607524959,0.004665324500403499,0.6735195133702903,0.6735195133702903,true,112,-0.9689452048510367,0.05,0.05,318.005374612,0.47592318486240043,2
256,5.0,6.8,1.0,100.0,0.4,0.17015459620621212,-3.349530979879223e-5,0.0,0.0,0.7212086213384539,0.32945298474749357,0.9644616106539327,0.9644616106539327,true,105,-1.56421014436748,0.05,0.05,277.532759987,1.2003562862722366,2
256,5.0,6.8,1.0,100.0,0.45,0.09233457243331684,-1.5121330367628971e-5,0.0,0.0,0.06366073505895131,0.8053831802552357,0.9644616106539327,0.9644616106539327,true,105,-2.524532411364091,0.05,0.05,264.194184329,2.3295641674440533,2
256,5.0,7.2,1.0,100.0,0.0,0.27589000459802315,2.9373159472906307e-6,0.0,0.0,0.39601284550572213,0.005911096771206724,0.0,0.0,true,6,-0.5659055193596662,0.0125,0.025,0.36387179,0.0,2
256,5.0,7.2,1.0,100.0,0.05,0.27605864494847343,-3.177916375884937e-7,0.0,0.0,0.8081709524749847,0.0006396058759964808,0.0,0.0,true,23,-0.5674417209731208,0.025,0.05,67.628459439,0.0029336468137622176,2
256,5.0,7.2,1.0,100.0,0.1,0.2752420604763971,-2.7891577936145495e-13,0.0,0.0,0.6233702273127362,5.615804952509996e-10,0.0,0.0,true,18,-0.5689734818657927,0.025,0.05,53.604006238,0.006062584942295022,2
256,5.0,7.2,1.0,100.0,0.15,0.2748872855671725,-6.147859998861804e-15,0.0,0.0,0.901907855409001,1.2388543955635536e-11,0.0,0.0,true,14,-0.5709059841386287,0.025,0.05,43.028821371,0.0097126022902662,2
256,5.0,7.2,1.0,100.0,0.2,0.27512643012025895,-7.771561172376096e-16,0.0,0.0,0.4185378771355275,1.5682494584664155e-12,0.0,0.0,true,11,-0.5735331811010005,0.025,0.05,32.973251149,0.014581058150226443,2
256,5.0,7.2,1.0,100.0,0.25,0.27386644963190176,6.139533326177116e-13,0.0,0.0,0.4123961472711768,1.2449565604350995e-9,0.0,0.0,true,7,-0.5783930831942773,0.025,0.05,20.962276071,0.02251016710122056,2
256,5.0,7.2,1.0,100.0,0.3,0.2709463705822902,-2.7755575615628914e-17,0.0,0.0,4.5431036710397166e-7,5.784989156553567e-14,0.9644616106539327,0.9644616106539327,true,105,-0.5963144519077963,0.05,0.05,360.307998971,0.04747213634186423,2
256,5.0,7.2,1.0,100.0,0.35,0.23437307777171407,-3.2625457158097504e-7,0.0,0.0,0.9878112040155873,0.0010468349858312523,0.7089679088108319,0.7089679088108319,true,111,-0.8554420074881577,0.05,0.05,326.567865146,0.3682507247746721,2
256,5.0,7.2,1.0,100.0,0.4,0.17014673808624725,-3.207665145293914e-5,0.0,0.0,0.7301303441307749,0.2824224121338793,0.9644616106539327,0.9644616106539327,true,105,-1.4659624438015117,0.05,0.05,277.231340046,1.1040586314060732,2
256,5.0,7.2,1.0,100.0,0.45,0.09233372350924592,-1.6132194349260942e-5,0.0,0.0,0.061608390942935465,0.7919223069401031,0.9644616106539327,0.9644616106539327,true,105,-2.4615452933766573,0.05,0.05,267.215729049,2.2668516624519826,2
256,5.0,7.6,1.0,100.0,0.0,0.26124097105103194,4.225839151383859e-7,0.0,0.0,0.24772180550947098,0.0008500574139415985,0.0,0.0,true,9,-0.5370713478047727,0.0125,0.025,0.916412953,0.0,2
256,5.0,7.6,1.0,100.0,0.05,0.2611828387027616,3.147968552344449e-6,0.0,0.0,0.3092469026776401,0.006333009418387465,0.0,0.0,true,6,-0.5384735963833694,0.0125,0.025,20.229814173,0.002793064352621147,2
256,5.0,7.6,1.0,100.0,0.1,0.2613152522416374,-3.5135366838190407e-12,0.0,0.0,0.13988849636581424,7.070850682960931e-9,0.0,0.0,true,7,-0.5399613852623972,0.0125,0.025,23.627862151,0.005768848887145035,2
256,5.0,7.6,1.0,100.0,0.15,0.2615421366998447,-1.032987584359546e-11,0.0,0.0,0.9529001575594442,2.0802941187128797e-8,0.0,0.0,true,21,-0.5418741763804888,0.025,0.05,63.910673974,0.009192353102083675,2
256,5.0,7.6,1.0,100.0,0.2,0.2605290396608254,-2.5146551507759796e-14,0.0,0.0,0.4678654672952698,5.0710796157610004e-11,0.0,0.0,true,11,-0.5441154965102072,0.025,0.05,32.464760657,0.01350902790241608,2
256,5.0,7.6,1.0,100.0,0.25,0.2603878302523756,-9.192924199652452e-13,0.0,0.0,0.5194902271110635,1.8600838220559306e-9,0.0,0.0,true,7,-0.5481904547685246,0.025,0.05,20.928459125,0.020242473842663027,2
256,5.0,7.6,1.0,100.0,0.3,0.2583608589678268,-6.799462382023336e-10,0.0,0.0,3.3306690738754696e-13,1.3956226251359406e-6,0.9644616106539327,0.9644616106539327,true,105,-0.5593664865351873,0.05,0.05,364.206879778,0.036314417720763,2
256,5.0,7.6,1.0,100.0,0.35,0.23404375166457908,-2.716056987650539e-8,0.0,0.0,0.9768977176095595,7.630928236122826e-5,0.74628200927456,0.74628200927456,true,110,-0.7434093359199142,0.05,0.05,328.234146015,0.26225700761324744,2
256,5.0,7.6,1.0,100.0,0.4,0.1701365263811275,-2.9899382027603894e-5,0.0,0.0,0.7405480897043626,0.23566835556434151,0.9644616106539327,0.9644616106539327,true,105,-1.3677599063533432,0.05,0.05,276.84043135,1.0078095730134933,2
256,5.0,7.6,1.0,100.0,0.45,0.09233280150128706,-1.7145572232646344e-5,0.0,0.0,0.05915674904283241,0.7777140670267753,0.9644616106539327,0.9644616106539327,true,105,-2.398564134605029,0.05,0.05,268.175231928,2.2041453619989446,2
256,5.0,8.0,1.0,100.0,0.0,0.2482551070813634,1.0905338562461342e-6,0.0,0.0,0.35775826298994895,0.002192906543401329,0.0,0.0,true,11,-0.5111132283255593,0.0125,0.025,1.049135629,0.0,2
256,5.0,8.0,1.0,100.0,0.05,0.24825715965334333,-2.0985031521092434e-6,0.0,0.0,0.30715581565426975,0.004220168790496665,0.0,0.0,true,10,-0.5124515666724305,0.0125,0.025,31.532458889,0.0026883894067171094,2
256,5.0,8.0,1.0,100.0,0.1,0.24849083643878417,-4.399258735077183e-14,0.0,0.0,0.3144733242343434,8.849693886835311e-11,0.0,0.0,true,9,-0.5138878483502514,0.0125,0.025,29.353521823,0.0055375126987144115,2
256,5.0,8.0,1.0,100.0,0.15,0.24820654575521064,-1.0361991820140304e-10,0.0,0.0,0.026334278423134627,2.0856894204579684e-7,0.0,0.0,true,7,-0.5155266387970202,0.0125,0.025,23.122394131,0.008754644517892065,2
256,5.0,8.0,1.0,100.0,0.2,0.24748415672627855,-1.7812140651329855e-13,0.0,0.0,0.929092495210504,3.5893676031261274e-10,0.0,0.0,true,14,-0.5178138682359462,0.025,0.05,41.568493778,0.012734376113787782,2
256,5.0,8.0,1.0,100.0,0.25,0.247536660512394,-2.2137847111025621e-13,0.0,0.0,0.15219648864644997,4.472670038574368e-10,0.0,0.0,true,8,-0.5211885917604304,0.025,0.05,23.538385462,0.01861335195277755,2
256,5.0,8.0,1.0,100.0,0.3,0.2467281748194955,1.226796442210798e-14,0.0,0.0,0.9708076989465853,2.5017411933772873e-11,0.0,0.0,true,9,-0.5297090258127983,0.025,0.05,27.177686326,0.030914829726142404,2
256,5.0,8.0,1.0,100.0,0.35,0.23298092320884906,-3.2180902387324295e-10,0.0,0.0,0.9398227961314731,7.942219384198968e-7,0.9644616106539327,0.9644616106539327,true,105,-0.6375389921673145,0.05,0.05,318.794866651,0.1633656151664912,2
256,5.0,8.0,1.0,100.0,0.4,0.17012292111731053,-2.6936801217875006e-5,0.0,0.0,0.7526445394454573,0.18995468561487514,0.9644616106539327,0.9644616106539327,true,105,-1.2696195740213265,0.05,0.05,276.077330449,0.9116275286728834,2
256,5.0,8.0,1.0,100.0,0.45,0.09233179776563549,-1.815644378350134e-5,0.0,0.0,0.0561957108136113,0.7626543457243409,0.9644616106539327,0.9644616106539327,true,105,-2.335590283560242,0.05,0.05,263.256072845,2.141446679739979,2
256,10.0,0.0,1.0,100.0,0.0,0.4052540592967757,0.0,0.0,0.0,0.9447155553945485,0.3094850098213456,0.3094850098213456,0.3094850098213456,true,30,-1.6212674825229374,0.2,0.2,2.568419952,0.0,0
256,10.0,0.0,1.0,100.0,0.05,0.40322288683389584,-1.3877787807814457e-17,0.0,0.0,0.938429381098338,0.3094850098213457,0.3094850098213456,0.3094850098213456,true,30,-1.712184620639624,0.2,0.2,182.24309147,0.1802594108271901,0
256,10.0,0.0,1.0,100.0,0.1,0.3957542800338832,0.0,0.0,0.0,0.9153151626098976,0.3094850098213456,0.3094850098213456,0.3094850098213456,true,30,-1.8392494020529828,0.2,0.2,197.266466696,0.42685057041351393,0
256,10.0,0.0,1.0,100.0,0.15,0.3815042294856449,0.0,0.0,0.0,0.8712133922709198,0.3094850098213456,0.3094850098213456,0.3094850098213456,true,30,-1.994949592449198,0.2,0.2,141.602921359,0.7212731029735917,0
256,10.0,0.0,1.0,100.0,0.2,0.3593419491772771,-2.7755575615628914e-17,0.0,0.0,0.8026244568820617,0.30948500982130017,0.3094850098213456,0.3094850098213456,true,30,-2.178890279813257,0.2,0.2,261.467862688,1.0591852450403874,0
256,10.0,0.0,1.0,100.0,0.25,0.32819611271481014,-2.7755575615628914e-17,0.0,0.0,0.8827909523090316,0.38685626227668196,0.38685626227668196,0.38685626227668196,true,29,-2.392630726021073,0.2,0.2,251.421412895,1.4396859717772217,0
256,10.0,0.0,1.0,100.0,0.3,0.2870064194750661,-2.7755575615628914e-17,0.0,0.0,0.9043075557481073,0.48357032784585247,0.4835703278458524,0.4835703278458524,true,28,-2.6382282221621542,0.2,0.2,129.190567649,1.8626617117830404,0
256,10.0,0.0,1.0,100.0,0.35,0.23470206064478777,-2.7755575615628914e-17,0.0,0.0,0.8142239953437547,0.6044629098073155,0.6044629098073154,0.6044629098073154,true,27,-2.918684556683186,0.2,0.2,118.042923232,2.3291863430842352,0
256,10.0,0.0,1.0,100.0,0.4,0.17019008383680223,0.0,0.0,0.0,0.6629265986812793,0.9444732965739303,0.9444732965739303,0.9444732965739303,true,25,-3.236576499872966,0.2,0.2,15.92125887,2.8397272647727663,0
256,10.0,0.0,1.0,100.0,0.45,0.09234261228174998,-2.7755575615628914e-17,0.0,0.0,0.07232198221410191,0.9444732965739302,0.9444732965739303,0.9444732965739303,true,25,-3.595719332367223,0.2,0.2,15.358762459,3.3960971908465467,0
256,10.0,0.4,1.0,100.0,0.0,0.40524969326578364,-2.051141511208443e-6,0.0,0.0,0.9453812618366308,0.01260660543855935,0.3094850098213456,0.3094850098213456,true,30,-1.555575818646021,0.2,0.2,2.524070014,0.0,0
256,10.0,0.4,1.0,100.0,0.05,0.40321948206753677,-6.711215156607331e-6,0.0,0.0,0.9389682079598005,0.0743342989802337,0.3094850098213456,0.3094850098213456,true,30,-1.6391528388408942,0.2,0.2,185.304517186,0.16571972030718513,0
256,10.0,0.4,1.0,100.0,0.1,0.3957516147533538,-7.781764603864705e-6,0.0,0.0,0.915704028445874,0.12342407231780979,0.3094850098213456,0.3094850098213456,true,30,-1.7563429161515707,0.2,0.2,198.766626012,0.39308671878521706,0
256,10.0,0.4,1.0,100.0,0.15,0.3815020689408173,-7.4892554485506135e-6,0.0,0.0,0.8714961084468342,0.1647826725465642,0.3094850098213456,0.3094850098213456,true,30,-1.9009882562781826,0.2,0.2,151.811016744,0.666283160404004,0
256,10.0,0.4,1.0,100.0,0.2,0.3593401793200012,-6.471342961306137e-6,0.0,0.0,0.8028248350895328,0.2012429166722556,0.3094850098213456,0.3094850098213456,true,30,-2.0740246124220505,0.2,0.2,260.386796121,0.983163446735498,0
256,10.0,0.4,1.0,100.0,0.25,0.3281946231238743,-6.245804270998967e-6,0.0,0.0,0.882967456225292,0.29660634474330705,0.38685626227668196,0.38685626227668196,true,29,-2.278777976903861,0.2,0.2,251.682616539,1.3453288183255916,0
256,10.0,0.4,1.0,100.0,0.3,0.28700522408548085,-5.49978831776432e-6,0.0,0.0,0.9044430099752754,0.41307312681545083,0.4835703278458524,0.4835703278458524,true,28,-2.5198928594725016,0.2,0.2,129.623642201,1.7559286797869524,0
256,10.0,0.4,1.0,100.0,0.35,0.23470122976446092,-4.229120010162957e-6,0.0,0.0,0.8143100283547478,0.5555194802198198,0.6044629098073154,0.6044629098073154,true,27,-2.8038571313094165,0.2,0.2,124.312264169,2.2200175400035578,0
256,10.0,0.4,1.0,100.0,0.4,0.17018952839082105,-2.9880431383633166e-6,0.0,0.0,0.6629866462694589,0.9139666324250991,0.9444732965739303,0.9444732965739303,true,25,-3.1381580791000134,0.2,0.2,95.493906583,2.7432466030094296,0
256,10.0,0.4,1.0,100.0,0.45,0.09234233929306895,-7.402579195181502e-7,0.0,0.0,0.07230341878758373,0.937012932624968,0.9444732965739303,0.9444732965739303,true,25,-3.5326983165166306,0.2,0.2,89.410556198,3.3333496511920515,0
256,10.0,0.8,1.0,100.0,0.0,0.4052439355270087,-4.5685165747655354e-8,0.0,0.0,0.9466320228275205,0.00017952084210130727,0.3094850098213456,0.3094850098213456,true,30,-1.4898857852620693,0.2,0.2,2.462695251,0.0,0
256,10.0,0.8,1.0,100.0,0.05,0.40321503544244086,-1.947858084078158e-6,0.0,0.0,0.9402947332380895,0.011960551427767708,0.3094850098213456,0.3094850098213456,true,30,-1.5661321416043417,0.2,0.2,192.55964206,0.15119789550894847,0
256,10.0,0.8,1.0,100.0,0.1,0.395748151023534,-4.755515498527929e-6,0.0,0.0,0.9167425575731247,0.039641231982867606,0.3094850098213456,0.3094850098213456,true,30,-1.6734437269300209,0.2,0.2,200.03576799,0.3593334199175944,0
256,10.0,0.8,1.0,100.0,0.15,0.38149927991138166,-6.900024625750012e-6,0.0,0.0,0.8723180855889634,0.07723014761996151,0.3094850098213456,0.3094850098213456,true,30,-1.8070342531749861,0.2,0.2,158.546462221,0.6113033415705988,0
