L,U,V,t,β,δ,uS,wd,QuS,Qwd,I,f,g,g0,ΔT,μ
128,19.0,0.2,1.0,100.0,0.4,0.3403745478791451,1.7173309796893857e-5,0.9393813538074447,0.5943366848049302,10,-3.149332001664985,0.5,0.5,4.37672524,2.742793529001655
128,19.0,0.3,1.0,100.0,0.4,0.34037397686234067,3.3203817094279756e-5,0.9400045844359939,0.7307286263390859,10,-3.1059191679349865,0.5,0.5,4.35868798,2.694557098698245
128,19.0,0.4,1.0,100.0,0.4,0.34037337381211236,5.705506380751265e-5,0.9410097353498292,0.8961365408203678,10,-3.0625060009232863,0.5,0.5,4.339156932,2.6463203234677684
128,19.0,0.5,1.0,100.0,0.4,0.3403727412189288,5.255221720200482e-5,0.4712724694846404,0.6266746476827287,11,-3.0189420928290893,0.5,0.5,4.787125428,2.5979160942631294
128,19.0,0.6,1.0,100.0,0.4,0.34037206748447657,8.351243890469077e-5,0.47238206054389664,0.7853425649226744,11,-2.9754981270663796,0.5,0.5,4.798930874,2.5496451625586287
128,19.0,0.7,1.0,100.0,0.4,0.34037134673031205,0.00012905507258886595,0.4739706571120772,0.9812043898002817,11,-2.932054045321464,0.5,0.5,4.833217488,2.501374142995858
128,19.0,0.8,1.0,100.0,0.4,0.34037060393484486,0.00012139976230243406,0.23819646500089497,0.7589446775862151,12,-2.888488265166286,0.5,0.5,5.197860221,2.4529679367652255
128,19.0,0.9,1.0,100.0,0.4,0.34036978029055004,0.00018617747534852903,0.23990886976410497,0.9682497810552049,12,-2.8450285633964363,0.5,0.5,5.182740496,2.404679660093313
128,19.0,1.0,1.0,100.0,0.4,0.340368943272175,0.00018546235221299394,0.12137180373383849,0.8085202575519568,13,-2.801491591452008,0.5,0.5,5.627662791,2.3563055532308788
128,19.0,1.1,1.0,100.0,0.4,0.34036804866923503,0.00019379632750814898,0.06187440178495596,0.7114475331466434,14,-2.757980493969116,0.5,0.5,6.101675878,2.3079602513522413
128,19.0,1.2,1.0,100.0,0.4,0.34036700391106567,0.00030590436279937286,0.06368092006248105,0.947515576490356,14,-2.7145087967375465,0.5,0.5,6.065137014,2.2596588704923755
128,19.0,1.3,1.0,100.0,0.4,0.3403659521644701,0.0003440820128498796,0.0337299814494596,0.8986529788874884,15,-2.671010216135319,0.5,0.5,6.562920916,2.2113276401020348
128,19.0,1.4,1.0,100.0,0.4,0.34036479040139933,0.000408481512582486,0.01887196467964536,0.8967450039048267,16,-2.6275210974027114,0.5,0.5,7.060182796,2.1630070391182374
128,19.0,1.5,1.0,100.0,0.4,0.340363469141008,0.0005125517383557784,0.011812185129911335,0.9401702403787496,17,-2.5840376088025927,0.5,0.5,7.488149149,2.114692864782423
128,19.0,1.6,1.0,100.0,0.4,0.34036219828438624,0.0005336548035448504,0.005169172307861736,0.8101976892685957,19,-2.540552568833851,0.5,0.5,8.354245053,2.0663769265541627
128,19.0,1.7,1.0,100.0,0.4,0.3403603127595496,0.0007733542649244383,0.0057393141211781185,0.9584313230231634,20,-2.497077061520103,0.5,0.5,8.826296088,2.0180722279120142
128,19.0,1.8,1.0,100.0,0.4,0.34035820255944604,0.0009897069354352587,0.005724141184382248,0.9810885148080406,22,-2.4536014318361232,0.5,0.5,9.447763808,1.9697676403079443
128,19.0,1.9,1.0,100.0,0.4,0.3403557178241955,0.0012270254399079825,0.005874310999742782,0.9439265590130107,25,-2.4101273509542294,0.5,0.5,10.840005338,1.921465163209958
128,19.0,2.0,1.0,100.0,0.4,0.3403520601584694,0.0016151350024058743,0.006831552126551621,0.9198480188036331,29,-2.3666602771832297,0.5,0.5,12.653331169,1.8731716543974029
128,19.0,2.1,1.0,100.0,0.4,0.34034401434277084,0.0024583356695369006,0.010021829696560403,0.9570789961089784,34,-2.3232210795529245,0.5,0.5,14.905963634,1.8249134222694812
128,19.0,2.2,1.0,100.0,0.4,0.34031822910288906,0.00436742110679935,0.017426630377515018,0.994910050891494,41,-2.2798923361911574,0.5,0.5,17.917026491,1.77679462292447
128,19.0,2.3,1.0,100.0,0.4,0.3401598251361524,0.010157841763535617,0.03840572805369202,0.9684585929087621,48,-2.237380633383632,0.5,0.5,21.263720615,1.7297042045367328
128,19.0,2.4,1.0,100.0,0.4,0.33903301597370766,0.02598559168079813,0.10327928836373346,0.9645441133447826,40,-2.200773653623342,0.5,0.5,17.558227036,1.690038099217488
128,19.0,2.5,1.0,100.0,0.4,0.33583061959563965,0.046826317105832314,0.2010505530479767,0.9794657429182396,26,-2.176015024560667,0.5,0.5,11.369498454,1.6653818973952728
128,19.0,2.6,1.0,100.0,0.4,0.33113542976492316,0.06557028406670662,0.8958840414705627,0.11264234432903364,10,-2.160140854743113,0.5,0.5,4.395457126,1.651856637676617
128,19.0,2.7,1.0,100.0,0.4,0.3249096807357109,0.08345012112774323,0.3829668464431224,0.9673223391584163,21,-2.149796317866297,0.5,0.5,9.221557658,1.6457320966818303
128,19.0,2.8,1.0,100.0,0.4,0.31723957747082454,0.1004690724557478,0.4499721525481615,0.8988832200104158,23,-2.1502224021254843,0.5,0.5,10.076486854,1.6527406331537575
128,19.0,2.9,1.0,100.0,0.4,0.3092828448505224,0.114877299672694,0.5361913719559297,0.8971714565965405,22,-2.153697652269559,0.5,0.5,9.647309374,1.6631658678951355
128,19.0,3.0,1.0,100.0,0.4,0.30116149830565014,0.12741053201205116,0.5593043452657431,0.810970562529878,21,-2.159842000633909,0.5,0.5,9.203760772,1.676453431946204
128,19.0,3.1,1.0,100.0,0.4,0.29314634446420607,0.13825786826379705,0.7607351657035188,0.9840307117343072,19,-2.1668965959951763,0.5,0.5,8.31396461,1.6903732575419526
128,19.0,3.2,1.0,100.0,0.4,0.2851395714528344,0.14795541541524623,0.7964957063175682,0.9335500208931813,18,-2.1763346314773466,0.5,0.5,7.874304658,1.7066608190444836
128,19.0,3.3,1.0,100.0,0.4,0.2772798581243463,0.15659798378007758,0.8590362566383014,0.9278190682935339,17,-2.1869171233065723,0.5,0.5,7.531429068,1.723802143696386
128,19.0,3.4,1.0,100.0,0.4,0.2695993233894536,0.1643551518054164,0.9701293191985982,0.9804637137386107,16,-2.1984458310930957,0.5,0.5,6.963783503,1.7415489506560347
128,19.0,3.5,1.0,100.0,0.4,0.26204191144967065,0.17143002350114706,0.7247246960856435,0.6873755520052649,16,-2.212334634671166,0.5,0.5,6.9377283,1.7615366375480639
128,19.0,3.6,1.0,100.0,0.4,0.2547583523171085,0.17779766198723052,0.8814016382941992,0.8033714127115843,15,-2.225626648369786,0.5,0.5,6.595331151,1.780330483021506
128,19.0,3.7,1.0,100.0,0.4,0.24763074135215601,0.18365422235520995,0.6694196242864603,0.5856102003738428,15,-2.24107891162046,0.5,0.5,6.614901149,1.8011241581645074
128,19.0,3.8,1.0,100.0,0.4,0.2407543844841537,0.1889936287966188,0.8905520885013618,0.7675176936875472,14,-2.255793453012591,0.5,0.5,6.143126579,1.8206052804798707
128,19.0,3.9,1.0,100.0,0.4,0.23404957439058635,0.19393564871431418,0.6982207782257333,0.5898657322647716,14,-2.2726751742251596,0.5,0.5,6.248356769,1.8420938565935339
128,19.0,4.0,1.0,100.0,0.4,0.22755482928120943,0.1984973108501337,0.5511542395911229,0.46098523167542593,14,-2.29007882715473,0.5,0.5,6.149169434,1.863728865461725
128,19.5,0.0,1.0,100.0,0.4,0.3403756067680438,0.0,0.9389672139377137,0.390625,10,-3.236156358314526,0.5,0.5,0.920689299,2.8392649977694733
128,19.5,0.1,1.0,100.0,0.4,0.3403750903409256,6.660778552850377e-6,0.93905603653055,0.48229874643905324,10,-3.1927444178393336,0.5,0.5,4.364321189,2.7910295176728193
128,19.5,0.2,1.0,100.0,0.4,0.3403745478791451,1.7173309796893857e-5,0.9393813538074447,0.5943366848049302,10,-3.149332001664985,0.5,0.5,4.40947183,2.742793529001655
128,19.5,0.3,1.0,100.0,0.4,0.34037397686234067,3.3203817094279756e-5,0.9400045844359939,0.7307286263390859,10,-3.1059191679349865,0.5,0.5,4.369624143,2.694557098698245
128,19.5,0.4,1.0,100.0,0.4,0.34037337381211236,5.705506380751265e-5,0.9410097353498292,0.8961365408203678,10,-3.0625060009232863,0.5,0.5,4.35348239,2.6463203234677684
128,19.5,0.5,1.0,100.0,0.4,0.3403727412189288,5.255221720200482e-5,0.4712724694846404,0.6266746476827287,11,-3.0189420928290893,0.5,0.5,4.793722389,2.5979160942631294
128,19.5,0.6,1.0,100.0,0.4,0.34037206748447657,8.351243890469077e-5,0.47238206054389664,0.7853425649226744,11,-2.9754981270663796,0.5,0.5,4.817459934,2.5496451625586287
128,19.5,0.7,1.0,100.0,0.4,0.34037134673031205,0.00012905507258886595,0.4739706571120772,0.9812043898002817,11,-2.932054045321464,0.5,0.5,4.85293954,2.501374142995858
128,19.5,0.8,1.0,100.0,0.4,0.34037060393484486,0.00012139976230243406,0.23819646500089497,0.7589446775862151,12,-2.888488265166286,0.5,0.5,5.207916336,2.4529679367652255
128,19.5,0.9,1.0,100.0,0.4,0.34036978029055004,0.00018617747534852903,0.23990886976410497,0.9682497810552049,12,-2.8450285633964363,0.5,0.5,5.190034954,2.404679660093313
128,19.5,1.0,1.0,100.0,0.4,0.340368943272175,0.00018546235221299394,0.12137180373383849,0.8085202575519568,13,-2.801491591452008,0.5,0.5,5.668940091,2.3563055532308788
128,19.5,1.1,1.0,100.0,0.4,0.34036804866923503,0.00019379632750814898,0.06187440178495596,0.7114475331466434,14,-2.757980493969116,0.5,0.5,6.117992284,2.3079602513522413
128,19.5,1.2,1.0,100.0,0.4,0.34036700391106567,0.00030590436279937286,0.06368092006248105,0.947515576490356,14,-2.7145087967375465,0.5,0.5,6.092157181,2.2596588704923755
128,19.5,1.3,1.0,100.0,0.4,0.3403659521644701,0.0003440820128498796,0.0337299814494596,0.8986529788874884,15,-2.671010216135319,0.5,0.5,6.585674168,2.2113276401020348
128,19.5,1.4,1.0,100.0,0.4,0.34036479040139933,0.000408481512582486,0.01887196467964536,0.8967450039048267,16,-2.6275210974027114,0.5,0.5,7.103514321,2.1630070391182374
128,19.5,1.5,1.0,100.0,0.4,0.340363469141008,0.0005125517383557784,0.011812185129911335,0.9401702403787496,17,-2.5840376088025927,0.5,0.5,7.492590634,2.114692864782423
128,19.5,1.6,1.0,100.0,0.4,0.34036219828438624,0.0005336548035448504,0.005169172307861736,0.8101976892685957,19,-2.540552568833851,0.5,0.5,8.378681374,2.0663769265541627
128,19.5,1.7,1.0,100.0,0.4,0.3403603127595496,0.0007733542649244383,0.0057393141211781185,0.9584313230231634,20,-2.497077061520103,0.5,0.5,8.796900578,2.0180722279120142
128,19.5,1.8,1.0,100.0,0.4,0.34035820255944604,0.0009897069354352587,0.005724141184382248,0.9810885148080406,22,-2.4536014318361232,0.5,0.5,9.456640543,1.9697676403079443
128,19.5,1.9,1.0,100.0,0.4,0.3403557178241955,0.0012270254399079825,0.005874310999742782,0.9439265590130107,25,-2.4101273509542294,0.5,0.5,10.821901898,1.921465163209958
128,19.5,2.0,1.0,100.0,0.4,0.3403520601584694,0.0016151350024058743,0.006831552126551621,0.9198480188036331,29,-2.3666602771832297,0.5,0.5,12.688268368,1.8731716543974029
128,19.5,2.1,1.0,100.0,0.4,0.34034401434277084,0.0024583356695369006,0.010021829696560403,0.9570789961089784,34,-2.3232210795529245,0.5,0.5,14.933761068,1.8249134222694812
128,19.5,2.2,1.0,100.0,0.4,0.34031822910288906,0.00436742110679935,0.017426630377515018,0.994910050891494,41,-2.2798923361911574,0.5,0.5,17.860080608,1.77679462292447
128,19.5,2.3,1.0,100.0,0.4,0.3401598251361524,0.010157841763535617,0.03840572805369202,0.9684585929087621,48,-2.237380633383632,0.5,0.5,20.818007141,1.7297042045367328
128,19.5,2.4,1.0,100.0,0.4,0.33903301597370766,0.02598559168079813,0.10327928836373346,0.9645441133447826,40,-2.200773653623342,0.5,0.5,17.510273833,1.690038099217488
128,19.5,2.5,1.0,100.0,0.4,0.33583061959563965,0.046826317105832314,0.2010505530479767,0.9794657429182396,26,-2.176015024560667,0.5,0.5,11.333471539,1.6653818973952728
128,19.5,2.6,1.0,100.0,0.4,0.33113542976492316,0.06557028406670662,0.8958840414705627,0.11264234432903364,10,-2.160140854743113,0.5,0.5,4.388500762,1.651856637676617
128,19.5,2.7,1.0,100.0,0.4,0.3249096807357109,0.08345012112774323,0.3829668464431224,0.9673223391584163,21,-2.149796317866297,0.5,0.5,9.169348276,1.6457320966818303
128,19.5,2.8,1.0,100.0,0.4,0.31723957747082454,0.1004690724557478,0.4499721525481615,0.8988832200104158,23,-2.1502224021254843,0.5,0.5,10.036318035,1.6527406331537575
128,19.5,2.9,1.0,100.0,0.4,0.3092828448505224,0.114877299672694,0.5361913719559297,0.8971714565965405,22,-2.153697652269559,0.5,0.5,9.595565743,1.6631658678951355
128,19.5,3.0,1.0,100.0,0.4,0.30116149830565014,0.12741053201205116,0.5593043452657431,0.810970562529878,21,-2.159842000633909,0.5,0.5,9.153607199,1.676453431946204
128,19.5,3.1,1.0,100.0,0.4,0.29314634446420607,0.13825786826379705,0.7607351657035188,0.9840307117343072,19,-2.1668965959951763,0.5,0.5,8.288706635,1.6903732575419526
128,19.5,3.2,1.0,100.0,0.4,0.2851395714528344,0.14795541541524623,0.7964957063175682,0.9335500208931813,18,-2.1763346314773466,0.5,0.5,7.894636102,1.7066608190444836
128,19.5,3.3,1.0,100.0,0.4,0.2772798581243463,0.15659798378007758,0.8590362566383014,0.9278190682935339,17,-2.1869171233065723,0.5,0.5,7.499317597,1.723802143696386
128,19.5,3.4,1.0,100.0,0.4,0.2695993233894536,0.1643551518054164,0.9701293191985982,0.9804637137386107,16,-2.1984458310930957,0.5,0.5,6.922604256,1.7415489506560347
128,19.5,3.5,1.0,100.0,0.4,0.26204191144967065,0.17143002350114706,0.7247246960856435,0.6873755520052649,16,-2.212334634671166,0.5,0.5,6.919399151,1.7615366375480639
128,19.5,3.6,1.0,100.0,0.4,0.2547583523171085,0.17779766198723052,0.8814016382941992,0.8033714127115843,15,-2.225626648369786,0.5,0.5,6.556631779,1.780330483021506
128,19.5,3.7,1.0,100.0,0.4,0.24763074135215601,0.18365422235520995,0.6694196242864603,0.5856102003738428,15,-2.24107891162046,0.5,0.5,7.004196395,1.8011241581645074
128,19.5,3.8,1.0,100.0,0.4,0.2407543844841537,0.1889936287966188,0.8905520885013618,0.7675176936875472,14,-2.255793453012591,0.5,0.5,6.193852382,1.8206052804798707
128,19.5,3.9,1.0,100.0,0.4,0.23404957439058635,0.19393564871431418,0.6982207782257333,0.5898657322647716,14,-2.2726751742251596,0.5,0.5,6.228117917,1.8420938565935339
128,19.5,4.0,1.0,100.0,0.4,0.22755482928120943,0.1984973108501337,0.5511542395911229,0.46098523167542593,14,-2.29007882715473,0.5,0.5,6.117282484,1.863728865461725
128,20.0,0.0,1.0,100.0,0.4,0.3403756067680438,0.0,0.9389672139377137,0.390625,10,-3.236156358314526,0.5,0.5,0.913927663,2.8392649977694733
128,20.0,0.1,1.0,100.0,0.4,0.3403750903409256,6.660778552850377e-6,0.93905603653055,0.48229874643905324,10,-3.1927444178393336,0.5,0.5,4.352653873,2.7910295176728193
128,20.0,0.2,1.0,100.0,0.4,0.3403745478791451,1.7173309796893857e-5,0.9393813538074447,0.5943366848049302,10,-3.149332001664985,0.5,0.5,4.382346274,2.742793529001655
128,20.0,0.3,1.0,100.0,0.4,0.34037397686234067,3.3203817094279756e-5,0.9400045844359939,0.7307286263390859,10,-3.1059191679349865,0.5,0.5,4.355782017,2.694557098698245
128,20.0,0.4,1.0,100.0,0.4,0.34037337381211236,5.705506380751265e-5,0.9410097353498292,0.8961365408203678,10,-3.0625060009232863,0.5,0.5,4.354177883,2.6463203234677684
128,20.0,0.5,1.0,100.0,0.4,0.3403727412189288,5.255221720200482e-5,0.4712724694846404,0.6266746476827287,11,-3.0189420928290893,0.5,0.5,4.78332244,2.5979160942631294
128,20.0,0.6,1.0,100.0,0.4,0.34037206748447657,8.351243890469077e-5,0.47238206054389664,0.7853425649226744,11,-2.9754981270663796,0.5,0.5,4.791211999,2.5496451625586287
128,20.0,0.7,1.0,100.0,0.4,0.34037134673031205,0.00012905507258886595,0.4739706571120772,0.9812043898002817,11,-2.932054045321464,0.5,0.5,4.821945989,2.501374142995858
128,20.0,0.8,1.0,100.0,0.4,0.34037060393484486,0.00012139976230243406,0.23819646500089497,0.7589446775862151,12,-2.888488265166286,0.5,0.5,5.198306846,2.4529679367652255
128,20.0,0.9,1.0,100.0,0.4,0.34036978029055004,0.00018617747534852903,0.23990886976410497,0.9682497810552049,12,-2.8450285633964363,0.5,0.5,5.170832732,2.404679660093313
128,20.0,1.0,1.0,100.0,0.4,0.340368943272175,0.00018546235221299394,0.12137180373383849,0.8085202575519568,13,-2.801491591452008,0.5,0.5,5.666547349,2.3563055532308788
128,20.0,1.1,1.0,100.0,0.4,0.34036804866923503,0.00019379632750814898,0.06187440178495596,0.7114475331466434,14,-2.757980493969116,0.5,0.5,6.08719269,2.3079602513522413
128,20.0,1.2,1.0,100.0,0.4,0.34036700391106567,0.00030590436279937286,0.06368092006248105,0.947515576490356,14,-2.7145087967375465,0.5,0.5,6.049018717,2.2596588704923755
128,20.0,1.3,1.0,100.0,0.4,0.3403659521644701,0.0003440820128498796,0.0337299814494596,0.8986529788874884,15,-2.671010216135319,0.5,0.5,6.553998555,2.2113276401020348
128,20.0,1.4,1.0,100.0,0.4,0.34036479040139933,0.000408481512582486,0.01887196467964536,0.8967450039048267,16,-2.6275210974027114,0.5,0.5,7.072429442,2.1630070391182374
128,20.0,1.5,1.0,100.0,0.4,0.340363469141008,0.0005125517383557784,0.011812185129911335,0.9401702403787496,17,-2.5840376088025927,0.5,0.5,7.465559741,2.114692864782423
128,20.0,1.6,1.0,100.0,0.4,0.34036219828438624,0.0005336548035448504,0.005169172307861736,0.8101976892685957,19,-2.540552568833851,0.5,0.5,8.378385994,2.0663769265541627
128,20.0,1.7,1.0,100.0,0.4,0.3403603127595496,0.0007733542649244383,0.0057393141211781185,0.9584313230231634,20,-2.497077061520103,0.5,0.5,8.799890916,2.0180722279120142
128,20.0,1.8,1.0,100.0,0.4,0.34035820255944604,0.0009897069354352587,0.005724141184382248,0.9810885148080406,22,-2.4536014318361232,0.5,0.5,9.476792003,1.9697676403079443
128,20.0,1.9,1.0,100.0,0.4,0.3403557178241955,0.0012270254399079825,0.005874310999742782,0.9439265590130107,25,-2.4101273509542294,0.5,0.5,10.854196348,1.921465163209958
128,20.0,2.0,1.0,100.0,0.4,0.3403520601584694,0.0016151350024058743,0.006831552126551621,0.9198480188036331,29,-2.3666602771832297,0.5,0.5,12.724466217,1.8731716543974029
128,20.0,2.1,1.0,100.0,0.4,0.34034401434277084,0.0024583356695369006,0.010021829696560403,0.9570789961089784,34,-2.3232210795529245,0.5,0.5,14.92531491,1.8249134222694812
128,20.0,2.2,1.0,100.0,0.4,0.34031822910288906,0.00436742110679935,0.017426630377515018,0.994910050891494,41,-2.2798923361911574,0.5,0.5,17.926959142,1.77679462292447
128,20.0,2.3,1.0,100.0,0.4,0.3401598251361524,0.010157841763535617,0.03840572805369202,0.9684585929087621,48,-2.237380633383632,0.5,0.5,20.947386322,1.7297042045367328
128,20.0,2.4,1.0,100.0,0.4,0.33903301597370766,0.02598559168079813,0.10327928836373346,0.9645441133447826,40,-2.200773653623342,0.5,0.5,17.573239632,1.690038099217488
128,20.0,2.5,1.0,100.0,0.4,0.33583061959563965,0.046826317105832314,0.2010505530479767,0.9794657429182396,26,-2.176015024560667,0.5,0.5,11.39843549,1.6653818973952728
128,20.0,2.6,1.0,100.0,0.4,0.33113542976492316,0.06557028406670662,0.8958840414705627,0.11264234432903364,10,-2.160140854743113,0.5,0.5,4.39530197,1.651856637676617
128,20.0,2.7,1.0,100.0,0.4,0.3249096807357109,0.08345012112774323,0.3829668464431224,0.9673223391584163,21,-2.149796317866297,0.5,0.5,9.239315858,1.6457320966818303
128,20.0,2.8,1.0,100.0,0.4,0.31723957747082454,0.1004690724557478,0.4499721525481615,0.8988832200104158,23,-2.1502224021254843,0.5,0.5,10.124371422,1.6527406331537575
128,20.0,2.9,1.0,100.0,0.4,0.3092828448505224,0.114877299672694,0.5361913719559297,0.8971714565965405,22,-2.153697652269559,0.5,0.5,9.642864686,1.6631658678951355
128,20.0,3.0,1.0,100.0,0.4,0.30116149830565014,0.12741053201205116,0.5593043452657431,0.810970562529878,21,-2.159842000633909,0.5,0.5,9.210775211,1.676453431946204
128,20.0,3.1,1.0,100.0,0.4,0.29314634446420607,0.13825786826379705,0.7607351657035188,0.9840307117343072,19,-2.1668965959951763,0.5,0.5,8.309305969,1.6903732575419526
128,20.0,3.2,1.0,100.0,0.4,0.2851395714528344,0.14795541541524623,0.7964957063175682,0.9335500208931813,18,-2.1763346314773466,0.5,0.5,7.889464672,1.7066608190444836
128,20.0,3.3,1.0,100.0,0.4,0.2772798581243463,0.15659798378007758,0.8590362566383014,0.9278190682935339,17,-2.1869171233065723,0.5,0.5,7.532784232,1.723802143696386
128,20.0,3.4,1.0,100.0,0.4,0.2695993233894536,0.1643551518054164,0.9701293191985982,0.9804637137386107,16,-2.1984458310930957,0.5,0.5,6.985591092,1.7415489506560347
128,20.0,3.5,1.0,100.0,0.4,0.26204191144967065,0.17143002350114706,0.7247246960856435,0.6873755520052649,16,-2.212334634671166,0.5,0.5,6.943009096,1.7615366375480639
128,20.0,3.6,1.0,100.0,0.4,0.2547583523171085,0.17779766198723052,0.8814016382941992,0.8033714127115843,15,-2.225626648369786,0.5,0.5,6.582268373,1.780330483021506
128,20.0,3.7,1.0,100.0,0.4,0.24763074135215601,0.18365422235520995,0.6694196242864603,0.5856102003738428,15,-2.24107891162046,0.5,0.5,6.634409629,1.8011241581645074
128,20.0,3.8,1.0,100.0,0.4,0.2407543844841537,0.1889936287966188,0.8905520885013618,0.7675176936875472,14,-2.255793453012591,0.5,0.5,6.151196135,1.8206052804798707
128,20.0,3.9,1.0,100.0,0.4,0.23404957439058635,0.19393564871431418,0.6982207782257333,0.5898657322647716,14,-2.2726751742251596,0.5,0.5,6.203115151,1.8420938565935339
