L,U,V,t,β,δ,uS,wS,ws,QuS,QwS,Qws,I,f,g,g0,ΔT,μ
128,1.5,0.2,1.0,100.0,0.0,0.8104551632179843,3.4366209710445203e-6,0.00016709110982763322,0.7004816875593178,0.14900058343119424,0.47775761685736107,12,-1.6212283342250826,0.5,0.5,0.148855183,0.0
128,1.5,0.3,1.0,100.0,0.0,0.8104514024593275,6.941467641410738e-6,0.0002823909532499319,0.7007600334447694,0.18676160758097954,0.8003382877887787,12,-1.6212278163805054,0.5,0.5,0.14775137,0.0
128,1.5,0.4,1.0,100.0,0.0,0.8104470102329792,3.8093448635956623e-6,0.00026244409180490637,0.17535104479171615,0.07115160172450091,0.7370590393007284,14,-1.6212265134247537,0.5,0.5,0.185995858,0.0
128,1.5,0.5,1.0,100.0,0.0,0.8104418210803978,2.225435721638741e-6,0.00030780411727619164,0.04396198146738861,0.030582888405347536,0.8563653578402339,16,-1.6212247402804774,0.5,0.5,0.212578719,0.0
128,1.5,0.6,1.0,100.0,0.0,0.8104356549238911,4.842225646826243e-7,0.0003129882524294281,0.0028270959924192596,0.0050611254383775,0.8623809658958599,20,-1.6212220015803864,0.5,0.5,0.244484648,0.0
128,1.5,0.7,1.0,100.0,0.0,0.8104282485211822,2.9278371105803178e-8,-0.00034734509875243704,7.703031235095636e-5,0.0002372102214248885,0.9474992944480787,27,-1.6212182049697632,0.5,0.5,0.349115889,0.0
128,1.5,0.8,1.0,100.0,0.0,0.8104192757460706,5.86414137667096e-12,-0.00035628105549943053,2.5147263826852395e-5,3.717450836192865e-8,0.9618519081918676,47,-1.6212127758764545,0.5,0.5,0.590757897,0.0
128,1.5,0.9,1.0,100.0,0.0,0.810406156973009,6.776263578034403e-20,NaN,0.000186736711205171,1.647379327152891e-16,7.559059050702518,100,NaN,0.5,0.5,1.284245101,0.0
128,1.5,1.0,1.0,100.0,0.0,0.8102353091897505,4.336808689942018e-19,NaN,5.612084352790703e-6,1.691905552783869e-16,62.18919901244467,100,NaN,0.5,0.5,1.26268306,0.0
128,1.5,1.1,1.0,100.0,0.0,0.809938094230463,1.5612511283791264e-17,NaN,3.157474282033945e-10,4.2840718781699563e-14,98.53895241142637,100,NaN,0.5,0.5,1.269350854,0.0
128,1.5,1.2,1.0,100.0,0.0,0.8094843136052532,2.0448052973076614e-15,NaN,0.0,4.584343280257612e-12,132.31498086772186,100,NaN,0.5,0.5,1.271375907,0.0
128,1.5,1.3,1.0,100.0,0.0,0.8087902159208507,4.4387757358599345e-13,NaN,4.440892098500626e-13,7.196025107817351e-10,167.47056649370978,100,NaN,0.5,0.5,1.252368626,0.0
128,1.5,1.4,1.0,100.0,0.0,0.8077240506710082,1.634155380458857e-10,NaN,0.0,1.784243483528237e-7,206.0466609917132,100,NaN,0.5,0.5,1.267182592,0.0
128,1.5,1.5,1.0,100.0,0.0,0.806077961802449,1.0700960999384876e-7,NaN,3.863576125695545e-11,6.845324181001941e-5,249.6664187436161,100,NaN,0.5,0.5,1.269287749,0.0
128,1.5,1.6,1.0,100.0,0.0,0.8035311655660834,0.00012555575166450436,NaN,1.804890881196286e-5,0.031821402906325943,299.7363375643479,100,NaN,0.5,0.5,1.255488178,0.0
128,1.5,1.7,1.0,100.0,0.0,0.7892069208830185,0.0714149319188537,NaN,0.07716491614617738,0.26220800815568435,320.5587614571788,100,NaN,0.5,0.5,1.267466384,0.0
128,1.5,1.8,1.0,100.0,0.0,0.7430976301398671,0.15629497831726608,NaN,3.823848793160778e-6,5.692449789318488e-6,234.21370459780547,100,NaN,0.5,0.5,1.259287857,0.0
128,1.5,1.9,1.0,100.0,0.0,0.702872044900716,0.1997248834888683,NaN,5.782041512247815e-10,7.358558207215538e-10,161.89032060754295,100,NaN,0.5,0.5,1.26778899,0.0
128,1.5,2.0,1.0,100.0,0.0,0.6669784091832456,0.22962509805068995,NaN,1.425022766454731e-6,2.327193826534568e-6,86.20196412086955,100,NaN,0.5,0.5,1.271939241,0.0
128,1.5,2.1,1.0,100.0,0.0,0.6349206832734695,0.25171133073181007,-0.0003622815757179654,2.8231455617699908e-5,4.400373732060814e-5,0.975829414634455,81,-1.536463145360906,0.5,0.5,1.037376962,0.0
128,1.5,2.2,1.0,100.0,0.0,0.6060606667067581,0.26892508043218477,-0.00033882127924794725,0.00021960272134080583,0.00026072095582474475,0.9334154894798736,33,-1.530829890202901,0.5,0.5,0.414388807,0.0
128,1.5,2.3,1.0,100.0,0.0,0.5797101960922374,0.2830890492807804,-0.000275153362174492,0.0024729774776854896,0.002493050534013719,0.7750575351916753,23,-1.528542572760427,0.5,0.5,0.299073859,0.0
128,1.5,2.4,1.0,100.0,0.0,0.5555556258658666,0.2949597072453881,0.00025737533896081494,0.03392833071247381,0.036180096528282135,0.7409966464648733,18,-1.5291830705032354,0.5,0.5,0.223519431,0.0
128,1.5,2.5,1.0,100.0,0.0,0.5333334733980946,0.3050510235187508,-0.00024406034432816054,0.18156489364296036,0.20810973924612064,0.7178319375495389,15,-1.5323999191147115,0.5,0.5,0.194472397,0.0
128,1.5,2.6,1.0,100.0,0.0,0.5128207916978414,0.31372885348236346,-0.00022890570143141442,0.5578897545985839,0.6835574017065582,0.6873718027052582,13,-1.5378957674943445,0.5,0.5,0.172706834,0.0
128,1.5,2.7,1.0,100.0,0.0,0.49382733347061625,0.32126326000810934,-6.494949106081865e-5,0.45553439288270603,0.5933722628173044,0.19905192104444047,13,-1.5454175486589152,0.5,0.5,0.159705409,0.0
128,1.5,2.8,1.0,100.0,0.0,0.4761905967600468,0.3278580734982498,-1.7793713029110036e-5,0.3777938349343035,0.520721055361606,0.055622924089296484,13,-1.5547481916955879,0.5,0.5,0.162363028,0.0
128,1.5,2.9,1.0,100.0,0.0,0.45977029137602776,0.33367117999476126,1.3989440067779801e-5,0.6422005438444511,0.9329021815113192,0.04456968359820316,12,-1.5657003648826402,0.5,0.5,0.157321795,0.0
128,1.5,3.0,1.0,100.0,0.0,0.4444445832375279,0.33882729952957413,4.3020413682537395e-6,0.5800099574306827,0.8849889895486962,0.013962420478273903,12,-1.5781121547152561,0.5,0.5,0.160258022,0.0
128,1.5,3.1,1.0,100.0,0.0,0.43010764609861196,0.34342577036616173,1.3444185398975295e-6,0.5593246394627327,0.8937730947500278,0.004441985734928626,12,-1.5918421724128917,0.5,0.5,0.15174028,0.0
128,1.5,3.2,1.0,100.0,0.0,0.4166667818777071,0.3475471815109628,4.217666568773204e-7,0.5573558040703475,0.930372042997174,0.001417698717855428,12,-1.6067668418422234,0.5,0.5,0.150069427,0.0
128,1.5,3.3,1.0,100.0,0.0,0.40404054146352286,0.35125752774102104,1.297038583897292e-7,0.5533881456707412,0.9629061674516493,0.00044325326332885634,12,-1.6227775750802782,0.5,0.5,0.154646769,0.0
128,1.5,3.4,1.0,100.0,0.0,0.39215707534979294,0.35461138110280094,3.7945599530575524e-8,0.5361741310865309,0.9708335625423503,0.00013175652940593664,12,-1.6397785670257603,0.5,0.5,0.159547673,0.0
128,1.5,3.5,1.0,100.0,0.0,0.38095276352650553,0.35765426160584496,1.0223649773988264e-8,0.5030170535738065,0.9466616228214209,3.604610431056602e-5,12,-1.6576849699970504,0.5,0.5,0.158040274,0.0
128,1.5,3.6,1.0,100.0,0.0,0.37037105569713064,0.36042444033783216,2.4689969790880895e-9,0.4564520865769639,0.8923889210320501,8.8338496796839e-6,12,-1.676421361998707,0.5,0.5,0.149249711,0.0
128,1.5,3.7,1.0,100.0,0.0,0.36036147376498756,0.36295433169572766,5.275913594893211e-10,0.40171340085193297,0.8159360794068871,1.9144554276020933e-6,12,-1.6959204460114985,0.5,0.5,0.152978345,0.0
128,1.5,3.8,1.0,100.0,0.0,0.350878765601185,0.36527157721167147,1.0063137823035362e-10,0.34540138887084737,0.7289618032892964,3.701230358711758e-7,12,-1.7161219500282372,0.5,0.5,0.157136558,0.0
128,1.5,3.9,1.0,100.0,0.0,0.3418822124707844,0.36739989185643523,1.7587063749768816e-11,0.29464303067916475,0.6453309225381565,6.552761382550704e-8,12,-1.7369717117341044,0.5,0.5,0.158291021,0.0
128,1.5,4.0,1.0,100.0,0.0,0.33333507495393533,0.3693597286913355,2.8452726286154473e-12,0.2560370573734261,0.5789947643450866,1.0733279404693576e-8,12,-1.7584209236601993,0.5,0.5,0.151725021,0.0
128,2.0,0.0,1.0,100.0,0.0,0.8104611322451403,1.0164395367051604e-20,NaN,1.5272846987102184e-5,2.814933335114446e-17,1.3255687433445722,100,NaN,0.5,0.5,1.26419795,0.0
128,2.0,0.1,1.0,100.0,0.0,0.810447252531767,1.8973538018496328e-19,NaN,0.0001795820294692163,4.494668371570296e-16,18.65358293486526,100,NaN,0.5,0.5,1.268841656,0.0
128,2.0,0.2,1.0,100.0,0.0,0.8103931798229043,3.7947076036992655e-19,NaN,1.4664385261653479e-6,7.940644004861088e-16,42.587593296482744,100,NaN,0.5,0.5,1.260635926,0.0
128,2.0,0.3,1.0,100.0,0.0,0.8103170525473755,3.2526065174565133e-19,NaN,1.5507595207964187e-9,8.544535912779097e-16,60.60465928910201,100,NaN,0.5,0.5,1.25075204,0.0
128,2.0,0.4,1.0,100.0,0.0,0.8102135071336791,6.505213034913027e-19,NaN,6.661338147750939e-13,1.5761572024736472e-15,77.18140307961245,100,NaN,0.5,0.5,1.252874981,0.0
128,2.0,0.5,1.0,100.0,0.0,0.8100721283745003,8.673617379884035e-19,NaN,0.0,2.3262038163477743e-15,93.77042395609625,100,NaN,0.5,0.5,1.256953401,0.0
128,2.0,0.6,1.0,100.0,0.0,0.8098782394241927,1.0842021724855044e-18,NaN,2.220446049250313e-13,3.180311253084926e-15,111.13327074760295,100,NaN,0.5,0.5,1.249762084,0.0
128,2.0,0.7,1.0,100.0,0.0,0.8096111107834718,8.673617379884035e-19,NaN,0.0,2.3129644243957594e-15,129.83424115488972,100,NaN,0.5,0.5,1.266872516,0.0
128,2.0,0.8,1.0,100.0,0.0,0.8092413922582231,1.0842021724855044e-18,NaN,0.0,3.469438756454271e-15,150.37946787477023,100,NaN,0.5,0.5,1.264175184,0.0
128,2.0,0.9,1.0,100.0,0.0,0.808727384897374,1.3010426069826053e-18,NaN,0.0,3.468481328907313e-15,173.27197768748005,100,NaN,0.5,0.5,1.266358297,0.0
128,2.0,1.0,1.0,100.0,0.0,0.8080095629217936,2.168404344971009e-18,NaN,0.0,5.531553923538919e-15,199.0393879898332,100,NaN,0.5,0.5,1.266297288,0.0
128,2.0,1.1,1.0,100.0,0.0,0.8070026040562985,1.3010426069826053e-17,NaN,0.0,2.712430751060155e-14,228.2471628638384,100,NaN,0.5,0.5,1.254962129,0.0
128,2.0,1.2,1.0,100.0,0.0,0.805584398210704,1.1904539853890839e-15,NaN,0.0,2.7442975837451333e-12,261.49139257479106,100,NaN,0.5,0.5,1.249427841,0.0
128,2.0,1.3,1.0,100.0,0.0,0.8035825561450041,1.9411555696180471e-13,NaN,0.0,3.3166254130773213e-10,299.35390850321863,100,NaN,0.5,0.5,1.258292198,0.0
128,2.0,1.4,1.0,100.0,0.0,0.8007613287338535,4.6107741756562515e-11,NaN,0.0,5.517766392345861e-8,342.30289522339183,100,NaN,0.5,0.5,1.251377972,0.0
128,2.0,1.5,1.0,100.0,0.0,0.7968160366866736,1.5518542203878105e-8,NaN,6.661338147750939e-13,1.1888566834069513e-5,390.53540435795526,100,NaN,0.5,0.5,1.258508106,0.0
128,2.0,1.6,1.0,100.0,0.0,0.7913878170583176,6.880474581522425e-6,NaN,7.051315087380772e-8,0.002788542436702307,443.78173346806983,100,NaN,0.5,0.5,1.266868569,0.0
128,2.0,1.7,1.0,100.0,0.0,0.7840964839643119,0.0034032368205899922,NaN,0.003904076244065635,0.3600976375267946,501.0372468449067,100,NaN,0.5,0.5,1.273566631,0.0
128,2.0,1.8,1.0,100.0,0.0,0.7509202805569877,0.12325906498721195,NaN,0.021248953620434108,0.05203779310258838,439.5708958089564,100,NaN,0.5,0.5,1.272531469,0.0
128,2.0,1.9,1.0,100.0,0.0,0.7076524025545023,0.1858200598205827,NaN,7.81408049377319e-7,1.1871588156964208e-6,336.3537001453842,100,NaN,0.5,0.5,1.264865074,0.0
128,2.0,2.0,1.0,100.0,0.0,0.6701779862620658,0.22215767506078035,NaN,4.3298697960381105e-11,5.495603971894525e-11,260.27155662177654,100,NaN,0.5,0.5,1.287009223,0.0
128,2.0,2.1,1.0,100.0,0.0,0.6369629066586697,0.24765692190243305,NaN,4.440892098500626e-13,1.6653345369377348e-13,199.11473246804601,100,NaN,0.5,0.5,1.26281878,0.0
128,2.0,2.2,1.0,100.0,0.0,0.6071407511331914,0.2670325685815761,NaN,8.881784197001252e-13,6.661338147750939e-13,145.39514675964398,100,NaN,0.5,0.5,1.291651007,0.0
128,2.0,2.3,1.0,100.0,0.0,0.5801430533127778,0.28241031765127744,NaN,4.319655744211559e-9,6.129430296653027e-9,92.90047663915146,100,NaN,0.5,0.5,1.278731697,0.0
128,2.0,2.4,1.0,100.0,0.0,0.5555994929790291,0.2948971711339777,NaN,0.0003589395860537081,0.0005082399077149802,30.261508195298315,100,NaN,0.5,0.5,1.271887466,0.0
128,2.0,2.5,1.0,100.0,0.0,0.5333333767680272,0.30505111958385944,0.00034688761838211346,4.1048164201029635e-5,5.3621988294061396e-5,0.9387032203195947,56,-1.532400428049686,0.5,0.5,0.720568343,0.0
128,2.0,2.6,1.0,100.0,0.0,0.5128205546325894,0.3137291386325639,-0.0003388190512485234,0.00014427175387687896,0.0001815230877832974,0.9326675443212851,31,-1.5378963587660026,0.5,0.5,0.40005548,0.0
128,2.0,2.7,1.0,100.0,0.0,0.49382719139481157,0.3212634457918171,-0.0003004160243044937,0.0009514920993325404,0.0012323714495554583,0.8408755941990774,23,-1.5454180633141106,0.5,0.5,0.296935126,0.0
128,2.0,2.8,1.0,100.0,0.0,0.47619049665958224,0.3278582108389405,-0.0002499221340671945,0.00807730176632937,0.011113388958094994,0.7110106785721596,19,-1.5547485556759315,0.5,0.5,0.234084683,0.0
128,2.0,2.9,1.0,100.0,0.0,0.4597701430492098,0.33367139101654086,0.00026300283551052017,0.04910270789415527,0.07128324547678311,0.7601351666598969,16,-1.5657008238038428,0.5,0.5,0.209322914,0.0
128,2.0,3.0,1.0,100.0,0.0,0.4444444927257776,0.338827426746273,0.00026910382274582256,0.16567764099362225,0.25271151502381795,0.7897440598456448,14,-1.5781125300445862,0.5,0.5,0.182801952,0.0
128,2.0,3.1,1.0,100.0,0.0,0.4301075913937378,0.34342584447568214,-0.00020632417422539184,0.30351838259945474,0.48493148714534584,0.6145136885534164,13,-1.591842384403304,0.5,0.5,0.160577876,0.0
128,2.0,3.2,1.0,100.0,0.0,0.4166667853166075,0.34754716277679565,0.00019004184060861934,0.5867833790424992,0.9794145182266956,0.5741101542556133,12,-1.6067669027910694,0.5,0.5,0.1450665,0.0
128,2.0,3.3,1.0,100.0,0.0,0.4040404455240818,0.3512576193089154,-4.027043489178428e-5,0.28811805605744034,0.5011713617635305,0.12336810939425995,13,-1.6227776634316076,0.5,0.5,0.171469449,0.0
128,2.0,3.4,1.0,100.0,0.0,0.3921568830703194,0.3546114936012805,-1.7650692860346484e-5,0.27904380656218475,0.5047655527945505,0.05479861651368479,13,-1.639778582618649,0.5,0.5,0.172147598,0.0
128,2.0,3.5,1.0,100.0,0.0,0.38095279221388545,0.35765424909454113,2.0304610984608895e-5,0.5246000030547648,0.9873482097748632,0.06384338388275691,12,-1.657684977745543,0.5,0.5,0.150432179,0.0
128,2.0,3.6,1.0,100.0,0.0,0.37037110994964595,0.3604244217300815,9.205640360561429e-6,0.47846445488775036,0.9355477486233665,0.029305165198945972,12,-1.6764213861982677,0.5,0.5,0.14553425,0.0
128,2.0,3.7,1.0,100.0,0.0,0.36036157212743003,0.36295430290777253,4.049352281973451e-6,0.42323935898347376,0.8598918442171977,0.013044833965286889,12,-1.6959204998679902,0.5,0.5,0.154261403,0.0
128,2.0,3.8,1.0,100.0,0.0,0.3508789320095953,0.3652715333775792,1.742610123124655e-6,0.3651121515203526,0.7710393145454741,0.00567823699457778,12,-1.7161220502272843,0.5,0.5,0.161505479,0.0
128,2.0,3.9,1.0,100.0,0.0,0.3418824711046933,0.36739982853151754,7.525173005215602e-7,0.3110759616891112,0.6823168463661045,0.0024790853408006167,12,-1.736971875114934,0.5,0.5,0.156611528,0.0
128,2.0,4.0,1.0,100.0,0.0,0.33333544317067776,0.3693596433373797,3.346013065508302e-7,0.2678756879406219,0.6076781626248584,0.0011139615024586397,12,-1.7584211624145742,0.5,0.5,0.147486351,0.0
128,2.5,0.0,1.0,100.0,0.0,0.8100135855137931,1.1926223897340549e-18,NaN,0.0,3.3248866571670755e-15,102.59811496939112,100,NaN,0.5,0.5,1.277742473,0.0
128,2.5,0.1,1.0,100.0,0.0,0.8098716147164842,6.505213034913027e-19,NaN,0.0,1.7347234760131787e-15,114.18753676679617,100,NaN,0.5,0.5,1.264852201,0.0
128,2.5,0.2,1.0,100.0,0.0,0.8096876863512447,1.5178830414797062e-18,NaN,2.220446049250313e-13,4.047688110614095e-15,126.922828579912,100,NaN,0.5,0.5,1.281873188,0.0
128,2.5,0.3,1.0,100.0,0.0,0.8094483251473614,1.0842021724855044e-18,NaN,0.0,2.8912057932774574e-15,141.01385207032502,100,NaN,0.5,0.5,1.262989552,0.0
128,2.5,0.4,1.0,100.0,0.0,0.80913558560607,1.0842021724855044e-18,NaN,0.0,3.758567531175058e-15,156.68564772174793,100,NaN,0.5,0.5,1.289539633,0.0
128,2.5,0.5,1.0,100.0,0.0,0.8087255582987204,1.3010426069826053e-18,NaN,0.0,3.4694469512061724e-15,174.17871522230533,100,NaN,0.5,0.5,1.278923662,0.0
128,2.5,0.6,1.0,100.0,0.0,0.8081863215074087,1.734723475976807e-18,NaN,2.220446049250313e-13,4.625929261526823e-15,193.7501102496766,100,NaN,0.5,0.5,1.274864517,0.0
128,2.5,0.7,1.0,100.0,0.0,0.807475111751065,1.734723475976807e-18,NaN,0.0,4.625929138631363e-15,215.67556037067504,100,NaN,0.5,0.5,1.284946559,0.0
128,2.5,0.8,1.0,100.0,0.0,0.8065344782080188,2.168404344971009e-18,NaN,0.0,5.782408175866079e-15,240.25069977228418,100,NaN,0.5,0.5,1.269693045,0.0
128,2.5,0.9,1.0,100.0,0.0,0.8052872858928626,2.6020852139652106e-18,NaN,0.0,6.938517982645331e-15,267.7870810679028,100,NaN,0.5,0.5,1.293633606,0.0
128,2.5,1.0,1.0,100.0,0.0,0.803630694188938,3.469446951953614e-18,NaN,0.0,9.149840051113272e-15,298.59743456160925,100,NaN,0.5,0.5,1.266986368,0.0
128,2.5,1.1,1.0,100.0,0.0,0.8014297285184142,7.806255641895632e-18,NaN,0.0,9.167476834040309e-15,332.96546631448064,100,NaN,0.5,0.5,1.290782374,0.0
128,2.5,1.2,1.0,100.0,0.0,0.7985119389188494,4.657732532997727e-16,NaN,2.220446049250313e-13,1.1224250395696066e-12,371.09730862231726,100,NaN,0.5,0.5,1.271100544,0.0
128,2.5,1.3,1.0,100.0,0.0,0.7946661100104884,4.966513311721599e-14,NaN,2.220446049250313e-13,9.238691864466123e-11,413.05381488889026,100,NaN,0.5,0.5,1.278197747,0.0
128,2.5,1.4,1.0,100.0,0.0,0.7896498883090566,6.588776399474305e-12,NaN,4.440892098500626e-13,9.022662806936966e-9,458.6679129706169,100,NaN,0.5,0.5,1.290945525,0.0
128,2.5,1.5,1.0,100.0,0.0,0.7832121730410668,1.0158158359613312e-9,NaN,0.0,9.760513531513073e-7,507.4637404910194,100,NaN,0.5,0.5,1.268853919,0.0
128,2.5,1.6,1.0,100.0,0.0,0.7751333041919404,1.6613041634375159e-7,NaN,4.6629367034256575e-11,0.00010340785668594681,558.6125328277838,100,NaN,0.5,0.5,1.27305902,0.0
128,2.5,1.7,1.0,100.0,0.0,0.7652770614887793,2.566934581389041e-5,NaN,5.284979121000788e-7,0.008828489131028273,610.9690196427969,100,NaN,0.5,0.5,1.287942483,0.0
128,2.5,1.8,1.0,100.0,0.0,0.7536260945674778,0.0032731981797416675,NaN,0.002492760398098426,0.38133667035084634,663.1199545826561,100,NaN,0.5,0.5,1.26714531,0.0
128,2.5,1.9,1.0,100.0,0.0,0.7222674713307451,0.13074293515896385,NaN,0.18499443625330514,0.5838506925224252,577.089679793332,100,NaN,0.5,0.5,1.295578211,0.0
128,2.5,2.0,1.0,100.0,0.0,0.6776424776499019,0.2018262485119398,NaN,1.4955415794659643e-5,2.5760597544000063e-5,428.50106568426105,100,NaN,0.5,0.5,1.27411322,0.0
128,2.5,2.1,1.0,100.0,0.0,0.641681741753608,0.23690371547230854,NaN,1.042277375518097e-9,1.4783729795908584e-9,337.36573618201845,100,NaN,0.5,0.5,1.289761965,0.0
128,2.5,2.2,1.0,100.0,0.0,0.6103273211296671,0.26066743445910956,NaN,4.440892098500626e-13,6.661338147750939e-13,268.7949133682926,100,NaN,0.5,0.5,1.279583,0.0
128,2.5,2.3,1.0,100.0,0.0,0.5823956643274018,0.2783943503792943,NaN,4.440892098500626e-13,2.220446049250313e-13,213.91865780323567,100,NaN,0.5,0.5,1.274771495,0.0
128,2.5,2.4,1.0,100.0,0.0,0.557192299125807,0.2923440238533931,NaN,4.440892098500626e-13,2.220446049250313e-13,167.57696507395798,100,NaN,0.5,0.5,1.286227822,0.0
128,2.5,2.5,1.0,100.0,0.0,0.5342407307848477,0.30372009121123267,NaN,6.661338147750939e-13,8.881784197001252e-13,125.32082035789176,100,NaN,0.5,0.5,1.271542999,0.0
128,2.5,2.6,1.0,100.0,0.0,0.513229772209155,0.31317687583022064,NaN,7.192024753521764e-10,9.766631947627502e-10,85.12886440877334,100,NaN,0.5,0.5,1.290211494,0.0
128,2.5,2.7,1.0,100.0,0.0,0.49394663088084606,0.3211134432115762,NaN,2.6270396968897103e-6,3.3597611359681423e-6,47.18100981715064,100,NaN,0.5,0.5,1.263654262,0.0
128,2.5,2.8,1.0,100.0,0.0,0.476191163295816,0.32785741635701604,NaN,0.00012522829362371368,0.00015009104448182597,3.695685581637395,100,NaN,0.5,0.5,1.295773746,0.0
128,2.5,2.9,1.0,100.0,0.0,0.45977015519861725,0.3336713875173566,-0.0003421684843895531,4.637798967088713e-5,5.594422969323887e-5,0.9280392529674006,47,-1.5657013597438814,0.5,0.5,0.592709593,0.0
128,2.5,3.0,1.0,100.0,0.0,0.44444448509391477,0.3388274598558644,0.00036007991135964673,0.00012531225712653082,0.0001587311138084857,0.9894856945219348,30,-1.578113151623854,0.5,0.5,0.384536958,0.0
128,2.5,3.1,1.0,100.0,0.0,0.43010754867745865,0.34342592886344847,0.00028323035125146084,0.0003477781421734605,0.0005180949111949218,0.7882479973944377,24,-1.5918428440555061,0.5,0.5,0.302479933,0.0
128,2.5,3.2,1.0,100.0,0.0,0.41666668358542586,0.34754733162910917,0.0002735479143382777,0.0029849956401095668,0.004926404406968565,0.7707172871520928,20,-1.6067674499668685,0.5,0.5,0.267589659,0.0
128,2.5,3.3,1.0,100.0,0.0,0.4040404230670975,0.35125766403792774,-0.000312343050620785,0.020755758387003276,0.03600113102275593,0.8905395582576652,17,-1.6227782281898007,0.5,0.5,0.206741727,0.0
128,2.5,3.4,1.0,100.0,0.0,0.3921568847254581,0.35461150894634763,-0.00033700486824604636,0.07728296033715498,0.1396623401090924,0.9719213391398611,15,-1.639779161183867,0.5,0.5,0.186983913,0.0
128,2.5,3.5,1.0,100.0,0.0,0.38095241410725966,0.3576544135351102,0.00027602918101402724,0.14377002928700477,0.2699866060876799,0.8048970902389506,14,-1.657685224072794,0.5,0.5,0.188492736,0.0
128,2.5,3.6,1.0,100.0,0.0,0.3703702552681975,0.3604246706539255,-0.00025134710692610585,0.26278688181846643,0.510656601917403,0.7407349089088241,13,-1.6764211563369225,0.5,0.5,0.162445527,0.0
128,2.5,3.7,1.0,100.0,0.0,0.3603617344163883,0.36295423849095576,0.00025302851540138366,0.46225656478871,0.9393313951797655,0.7533014855040315,12,-1.6959207937441312,0.5,0.5,0.145997753,0.0
128,2.5,3.8,1.0,100.0,0.0,0.35087919374452237,0.3652714589265073,0.0001395188047872073,0.39971016073259147,0.8446654172431511,0.4194951187605632,12,-1.7161222638371105,0.5,0.5,0.154349954,0.0
128,2.5,3.9,1.0,100.0,0.0,0.34188285564783083,0.36739973203607573,7.696802441738149e-5,0.34047045784535435,0.7479590793370017,0.23363377416329498,12,-1.736972131616941,0.5,0.5,0.165902973,0.0
